situation elements:2
	8|Gen|2681
	31|Date|2017-12-15 03:23:55.954000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:673.50000000
			high24hr:733.21444350
			highestbid:673.18295875
			percentchange:-0.00516986
			low24hr:616.00000000
			lowestask:673.50000000
			candle300|288
				1513268400|674.59999999|665.00000000|673.18295875|669.90000103|670.72674034|196321.09122398
				1513268100|679.89999984|669.89999976|670.32966988|677.89263398|671.07437025|119711.75627788
				1513267800|685.00000004|677.89263398|677.89263499|684.53253573|683.95564042|166015.35997985
				1513267500|684.79215897|678.10000005|684.53253572|680.99999997|682.47704894|45262.41531637
				1513267200|680.00000000|677.80000003|680.00000000|678.00000006|679.47890252|74204.38288190
				1513266900|682.00000006|678.00000003|678.00000003|682.00000001|679.95779265|98238.04901991
				1513266600|682.00000006|679.21000000|682.00000001|680.11621998|681.61873688|145841.86986504
				1513266300|680.10000000|676.00410562|679.61214676|676.00410562|678.72270507|241823.91381261
				1513266000|677.04766188|665.60000001|676.00410561|665.60000001|673.42558172|169882.87816779
				1513265700|668.97565380|665.10602000|665.50000018|666.30642792|666.72478120|264423.63693532
				1513265400|668.97565409|663.10602013|665.30302562|666.00000003|666.87406740|399413.43595853
				1513265100|666.00000000|650.15000006|666.00000000|653.10602006|661.63107480|354290.04457125
				1513264800|654.39799984|645.00000000|654.39799984|647.99999992|647.73069122|430031.24475053
				1513264500|655.99999991|647.99999992|648.03391997|654.74965585|651.18926252|335307.21491712
				1513264200|656.00000000|650.14799989|653.31100000|654.74965585|652.31838042|243811.17891370
				1513263900|655.00000000|650.14799989|650.14799989|654.00000002|652.18963330|385000.23663123
				1513263600|662.99999999|654.00000001|654.00000001|662.00000001|657.48807350|465321.36957244
				1513263300|668.89999969|660.99999961|661.94236008|667.00000001|664.61240605|222711.48273736
				1513263000|670.00000000|666.00000000|667.00000001|667.81100000|669.01073771|297542.44498335
				1513262700|672.99999993|665.09729304|667.00000009|671.99999971|669.50584094|298841.44866346
				1513262400|673.79064115|670.00000000|671.99999971|670.20000017|671.76372159|432664.93787227
				1513262100|672.19999996|666.31000000|671.89999984|666.31000003|669.25155411|322802.17953268
				1513261800|670.00000000|662.50000000|666.31000003|663.00000000|666.56571841|470720.35863704
				1513261500|672.32722876|662.50000001|662.50000001|670.00000000|667.47355253|241669.24179966
				1513261200|676.77699996|662.41000001|669.70055700|676.77699996|669.85745390|1194848.40457200
				1513260900|682.44663725|675.00000063|675.96332147|680.99999973|679.52453586|248965.72583164
				1513260600|684.02000005|680.51254997|680.51254997|683.20000015|682.15465687|122172.24407684
				1513260300|687.13299997|682.41000001|683.20000015|685.00000000|683.99654246|271078.62310177
				1513260000|691.50000000|685.00000001|685.00000001|690.11700000|687.53942217|363704.52701693
				1513259700|693.13899872|690.00000001|690.08000001|692.00000000|691.27610564|51328.43812503
				1513259400|693.13899980|688.31168831|690.00000001|689.34060041|689.71188412|193936.78692942
				1513259100|695.99999984|688.00000000|689.34060041|695.99999984|690.52983738|119748.82383740
				1513258800|698.88599990|692.10498560|692.10498560|697.60000000|695.27268927|163969.26684137
				1513258500|701.19999996|692.77770007|697.60000000|693.19351766|697.50058648|161867.46358540
				1513258200|694.54972942|686.00000000|694.00000000|687.67299948|688.66328223|156955.66066251
				1513257900|689.52399981|684.00000005|687.67299943|686.90000000|685.67098737|207702.13336285
				1513257600|696.48660491|685.99999981|686.91100100|692.44000044|689.99586991|264811.54679639
				1513257300|695.00000000|692.20000012|694.90000011|694.99999997|693.82704401|103281.67194033
				1513257000|697.07499987|692.20000000|694.99999997|693.50000000|693.90388164|110082.01593063
				1513256700|698.00019997|692.00000046|693.30000004|695.82971430|694.65609841|85138.14069825
				1513256400|699.00010001|691.00000000|692.00000001|699.00010001|695.03786731|228636.26729258
				1513256100|703.99999943|698.00020000|699.00010001|701.11000000|700.53468527|180036.57109947
				1513255800|705.00000000|700.51344413|701.11000000|703.00000000|702.70656409|109827.56708403
