situation elements:2
	8|Gen|7004
	31|Date|2018-03-08 19:25:48.214000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:756.99999980
			high24hr:794.69459999
			highestbid:753.75055633
			percentchange:-0.04198655
			low24hr:723.12351985
			lowestask:756.99999974
			candle300|288
				1520497500|756.99999980|756.99999976|756.99999976|756.99999980|756.99999978|1715.18094781
				1520497200|755.15101313|755.15097812|755.15097812|755.15101313|755.15098350|11.78961349
				1520496900|759.80180213|755.15098408|759.14999996|759.80180213|759.44386228|6243.73142758
				1520496600|759.80180273|755.15098059|759.80180219|755.15098059|758.15178570|14457.48855536
				1520496300|756.97906442|755.15097932|756.97906287|756.97906442|756.46887915|2744.06393641
				1520496000|756.97906562|755.15097869|756.97906459|756.97906521|756.36687631|14132.97088727
				1520495700|756.97906557|754.92450052|754.92450052|756.22207986|756.78877129|47437.88784359
				1520495400|756.75500000|755.00000000|756.22208003|756.22208201|755.63431009|3429.41634791
				1520495100|756.97906374|754.00000117|756.97906157|756.97906374|755.43847672|10166.77471483
				1520494800|756.97906559|754.00000117|756.97906429|756.97906559|755.37300135|10784.29695316
				1520494500|756.97906562|754.00000077|756.97906544|755.10000006|755.25961926|22600.48573151
				1520494200|756.33346193|753.75055594|755.00000016|753.75055594|754.56875572|6336.84910113
				1520493900|753.75055690|748.38663926|753.75055596|752.50880000|753.47317508|5771.12357921
				1520493600|752.50879976|751.33553359|752.50879976|751.33553365|751.49037401|566.18058813
				1520493300|751.33553366|747.93900567|751.33553366|747.93900567|750.61634468|2401.71823437
				1520493000|747.93900567|746.98999832|746.99000005|746.98999834|746.99089181|9343.36451006
				1520492700|746.98999813|743.50000203|743.50000203|746.98999810|746.54517165|2455.85479506
				1520492400|746.99998858|745.00000000|746.99998780|746.99998858|746.88445591|6222.79668202
				1520492100|746.99998967|743.26499420|746.99998967|743.26499420|746.59547552|175.24919962
				1520491800|742.33000368|742.33000318|742.33000368|742.33000318|742.33000328|25.50765406
				1520491500|746.99999440|742.33000081|746.99999432|742.33000081|746.84315592|3567.28059829
				1520491200|747.25759394|742.22736077|742.23000000|747.25759394|742.86158647|991.36681640
				1520490900|747.25759593|747.25759490|747.25759490|747.25759593|747.25759585|40.44696881
				1520490600|743.64361592|742.21240808|743.64361589|743.64361592|743.64213829|15864.06806840
				1520490300|747.59569366|743.64361668|747.59569366|743.64361668|743.76069002|1732.40643919
				1520490000|743.64361513|743.64361513|743.64361513|743.64361513|743.64361513|297.61405739
				1520489700|747.59569399|743.64361130|743.64361336|745.50000881|743.86667132|24842.57352693
				1520489400|747.59569399|747.59569399|747.59569399|747.59569399|747.59569399|0.00000000
				1520489100|747.59569399|745.50000479|747.59569399|747.59569399|747.59465242|37394.44896952
				1520488800|747.59569399|745.50000000|747.59569399|745.51000000|747.58742066|1205.52879356
				1520488500|747.34014856|745.50000000|745.50000000|745.50000000|745.58423977|12103.42298255
				1520488200|745.50000000|743.65480840|743.65480840|745.50000000|744.84842537|4.60579258
				1520487900|745.50000000|745.50000000|745.50000000|745.50000000|745.50000000|301.18200000
				1520487600|741.50000118|741.50000118|741.50000118|741.50000118|741.50000118|0.00000000
				1520487300|745.49999959|741.50000000|741.50000118|741.99999287|744.50777561|34121.38270407
				1520487000|743.99999666|741.04476558|741.50000000|743.99999666|743.18905060|3857.81176365
				1520486700|743.99999886|741.04476612|743.99999723|743.99999886|742.78749928|854.05948074
				1520486400|745.99999721|744.00000002|745.59161628|745.99999721|744.11700657|10135.61774659
				1520486100|745.99999737|743.97999959|745.99999737|744.17999959|745.68453939|13055.33828278
				1520485800|746.00000000|744.17999959|744.17999959|745.17999959|745.21349029|13343.38104173
				1520485500|745.17999996|744.20578937|745.17999973|744.94999517|744.22022895|4447.35428987
				1520485200|745.17999994|744.94999517|745.17999980|744.94999517|744.98213085|243.80692719
				1520484900|744.99999755|741.04476558|741.04476558|744.99999755|741.14426827|117.84193865
				1520484600|745.00000000|743.50000005|744.99999908|744.08020000|744.20281021|12771.87828921
				1520484300|742.00000000|740.04476519|742.00000000|740.04476519|740.95181302|898.38705363
				1520484000|743.87860947|741.00000000|742.00000000|743.13547397|741.69499294|12743.89628084
				1520483700|742.99999996|742.99999963|742.99999996|742.99999963|742.99999995|1856.30475065
				1520483400|743.13547397|740.38087867|742.99999988|740.38087867|742.32403383|15988.28833423
				1520483100|738.21518389|736.33843481|737.07732255|737.13398688|737.70137147|5598.39444016
				1520482800|734.94617163|734.94617163|734.94617163|734.94617163|734.94617163|356.75921691
				1520482500|736.00000000|734.94617066|734.94617066|736.00000000|735.54745480|5806.30186456
				1520482200|737.87186294|736.00000000|737.87186294|736.00000000|736.93380632|2707.24315628
				1520481900|736.78361630|734.94617037|734.94617141|734.94617037|735.28375089|4639.46491913
				1520481600|735.21095960|732.00000005|734.14641393|732.00000005|734.93504241|4997.21927755
				1520481300|737.00000001|732.00000000|732.00000001|737.00000001|735.43245724|18804.69199726
				1520481000|740.80779511|740.00000000|740.80779506|740.80779511|740.14696608|2858.54645186
				1520480700|741.54934536|740.00000000|740.00000002|741.54934536|741.11101805|3553.24612629
				1520480400|740.00000000|740.00000000|740.00000000|740.00000000|740.00000000|9473.63458600
				1520480100|739.99999858|739.99999710|739.99999710|739.99999858|739.99999720|6948.59997375
				1520479800|738.40000066|738.40000066|738.40000066|738.40000066|738.40000066|0.00000000
				1520479500|739.99999997|738.40000014|738.40000066|738.94247885|738.83517108|14174.22939861
				1520479200|739.16083797|738.40000000|738.40000009|739.16083797|739.14878344|1893.37545081
				1520478900|739.91990914|736.42478843|736.42478843|737.50000000|739.66498885|459.31581119
				1520478600|739.91991045|739.91991045|739.91991045|739.91991045|739.91991045|0.36995995
				1520478300|738.00000000|738.00000000|738.00000000|738.00000000|738.00000000|362.80308780
				1520478000|737.99999828|735.00000001|737.99999828|736.90785440|737.98775978|12328.85886454
				1520477700|738.48405784|737.00000000|737.99999999|738.48405784|737.61619290|19581.08990158
				1520477400|742.22002000|741.69351793|742.22002000|741.69351793|742.21999503|5194.18598524
				1520477100|741.69351793|739.97528417|739.98238057|740.63577988|741.25108479|16363.23676402
				1520476800|740.63577830|738.00000761|738.48405752|738.00000762|739.22896870|11857.38315032
				1520476500|740.63577948|736.01180719|738.00000762|736.01180719|738.64416928|5355.62597077
				1520476200|738.42051849|735.14152364|738.42051832|738.42051828|737.93048806|26523.40495993
				1520475900|738.42051739|735.00000001|735.00000001|735.00000006|735.04551496|12186.11472064
				1520475600|740.21012891|735.00000005|736.42076227|739.99000000|739.43071432|10599.01231858
				1520475300|746.79999576|739.59756502|739.59756502|746.79999576|743.83875648|21078.16827444
				1520475000|744.18162677|743.27939878|743.28000048|744.18162657|743.59235964|11984.22490441
				1520474700|747.10000001|744.25414070|744.25414070|747.10000001|745.59703269|19813.68802261
				1520474400|752.57530000|747.10000000|747.25274778|752.57530000|749.80655811|10996.37738750
				1520474100|753.33580008|752.24290010|753.10490000|753.33580006|753.32691645|958.63445330
				1520473800|752.46058618|750.83690001|750.83690001|752.46058618|751.34516193|30.35879250
				1520473500|753.33580008|750.51660012|750.94413088|751.89700000|751.00356300|18913.13809942
				1520473200|754.07580048|751.84000000|752.54589982|754.07580048|752.63603578|9759.14141767
				1520472900|757.47949998|753.10000000|754.07580025|757.47949998|755.15904444|11684.48501128
				1520472600|760.99999989|758.69206764|758.69206764|759.16690000|759.74350274|14532.57778751
				1520472300|761.00000000|759.76520014|760.15820000|760.97499265|760.97552567|13127.10114502
				1520472000|760.97499265|760.60819994|760.97499260|760.60819994|760.97396662|1243.27806432
				1520471700|760.97499265|758.69350003|758.69350003|759.91285467|759.95653446|6600.48474005
				1520471400|760.97059986|757.32410172|759.88541549|759.18773647|759.94646495|74213.25306072
				1520471100|758.63351371|756.11140216|758.63351371|756.11140216|758.30744009|5351.29661944
				1520470800|757.90085511|755.85160077|756.11140145|756.70291286|757.02010539|9446.12359037
				1520470500|758.41634933|756.70291283|757.49250000|758.37480130|758.27516477|9175.61279563
				1520470200|758.37480128|756.18000017|758.37480128|756.18000018|758.03556253|16370.42688166
				1520469900|757.93905712|755.32770003|757.83250000|757.15998801|756.76098534|12606.12459983
				1520469600|758.16169986|755.99141243|757.84299980|758.16169986|756.22074110|47210.13514454
				1520469300|759.14220000|757.08180000|757.08180000|758.59749991|758.22113495|7380.92862915
				1520469000|759.44099976|757.56730000|757.56730005|759.44099976|759.13967006|10721.98699798
				1520468700|759.67700000|757.36140001|759.44809994|758.09059995|759.43996672|3392.78468519
				1520468400|758.61180000|755.16170005|757.30140031|755.20903995|756.20577325|29261.12005317
				1520468100|756.74682643|754.89080000|754.89080000|756.04359971|755.45197589|14281.60201900
				1520467800|756.05309961|753.09970000|756.04359975|753.84040000|754.59376753|23300.17503851
				1520467500|755.13160000|750.00000007|752.62980000|751.84759967|752.37551363|18589.26344832
				1520467200|751.84759981|749.15376043|750.88160014|751.50070000|749.92158101|12716.96934189
				1520466900|751.50070000|748.53520000|750.75620000|751.15320000|749.69535232|1191.48392625
				1520466600|752.01740000|748.00000054|748.00000054|750.00850015|749.24178965|28366.93512502
				1520466300|754.26429999|750.00000000|750.00000000|753.86959971|750.74881629|12577.61291410
				1520466000|757.68964202|752.65221859|753.86959993|753.70190003|756.02334502|173024.90397924
				1520465700|755.09520120|751.04710002|755.09520120|751.04710002|752.60045260|16397.89818405
				1520465400|752.49659993|748.00000043|752.49659993|748.13910000|749.36911183|7589.27218185
				1520465100|751.13029996|748.13180002|748.13180002|750.12489991|750.45291890|4885.13642621
				1520464800|751.02290000|748.13180002|750.83410000|748.25270000|750.21104266|536.48302110
				1520464500|751.67290000|748.00000001|749.50310000|748.31532765|748.30124039|9139.32649472
				1520464200|753.90000000|748.31532759|748.31532759|753.90000000|753.39639462|16352.31548200
				1520463900|753.99999995|751.11150000|753.99999995|752.00000000|752.77312547|929.24775424
				1520463600|754.45999989|752.58450001|752.58450001|754.00119995|753.04970478|640.66985325
				1520463300|758.91950000|750.58220004|751.99030000|758.91950000|753.21319798|22727.42445566
				1520463000|761.75369997|756.54205617|758.12610003|761.75369997|758.82943233|4960.59250792
				1520462700|762.26460380|757.99999998|761.75370000|758.69940000|758.16963829|20156.66195281
				1520462400|761.39999980|758.02810002|758.79470000|760.55650000|759.34802038|14700.02451831
				1520462100|765.55350000|757.31118902|758.86520004|765.00000000|760.51821813|31484.09494916
				1520461800|769.12157856|765.84200053|765.87020006|765.86590000|766.89496577|18807.81947952
				1520461500|767.65541422|762.60000003|766.42670003|764.63679305|766.08910911|99258.04323616
				1520461200|764.63679304|759.64035964|762.86570007|760.00000000|761.23279900|18300.13025665
				1520460900|760.00000000|755.39600000|760.00000000|755.39600000|757.95744646|8805.39136215
				1520460600|756.33421827|753.81270003|756.08540000|753.81270003|755.42730867|5750.10147130
				1520460300|754.82230617|749.44910000|753.69940000|749.44910000|752.49441946|7096.34703177
				1520460000|752.26941798|749.63300002|750.09870014|750.99212448|751.41375232|16155.43922689
				1520459700|750.99212447|748.92790002|750.99212447|749.57230013|750.95574232|25871.86121060
				1520459400|750.99212448|746.65340023|748.27270005|749.55540700|749.45634898|59407.49174411
				1520459100|749.55540700|746.83420003|749.50000000|747.69540674|748.39062281|13848.68331594
				1520458800|747.69540698|745.29140005|746.83420000|745.69540700|746.70199274|2267.48327663
