situation elements:2
	8|Gen|1916
	31|Date|2017-11-23 05:39:24.332000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:365.00000000
			high24hr:369.80000000
			highestbid:363.90060217
			percentchange:-0.00801739
			low24hr:358.55740451
			lowestask:365.00000000
			candle300|287
				1511326200|365.22557091|363.91999981|364.02000184|364.01000039|364.93831802|108429.80708743
				1511325900|364.96807202|363.55000565|364.01000084|363.55000565|364.69629534|106611.92275224
				1511325600|363.98999428|363.20000478|363.55000556|363.20000478|363.64779531|4012.53016747
				1511325300|363.98999610|363.20000103|363.98999526|363.30000000|363.95449566|11166.07656187
				1511325000|363.99999589|363.20000100|363.98999848|363.99999589|363.34069795|12567.14380951
				1511324700|363.99999939|363.45555478|363.99999697|363.45555478|363.94005120|9229.90022705
				1511324400|364.09999816|363.45555478|363.45555478|363.50000000|363.87317891|7823.95567080
				1511324100|364.38592191|363.19999681|363.19999681|364.20000000|363.68814892|24374.75276137
				1511323800|364.20000000|363.50000070|363.90000000|364.20000000|363.78574180|2381.61327201
				1511323500|364.20000000|363.49999827|364.19911101|364.19999991|363.90403804|8615.82394829
				1511323200|364.20000000|363.20000106|364.20000000|363.79999969|363.81304767|22614.27344273
				1511322900|364.19999997|363.80000000|363.80000000|363.99999974|363.85548113|1903.41756300
				1511322600|364.38592191|363.80000000|364.38592156|363.80000000|363.99786018|13182.53851102
				1511322300|364.12345678|363.19999705|363.80000000|363.19999705|363.56173732|22588.85506692
				1511322000|363.19999804|362.20000178|363.19999666|363.19999804|362.88140956|16173.91730974
				1511321700|363.71454153|362.11040169|363.19999864|363.20000166|363.18507100|27066.01377964
				1511321400|363.71454282|362.99999997|363.71454243|362.99999997|363.50293491|19185.02408927
				1511321100|362.99999997|362.20000264|362.55555569|362.20000264|362.82583163|41775.24030912
				1511320800|362.89099674|362.20000114|362.79999973|362.89099674|362.54920561|3771.71249775
				1511320500|362.99989992|361.64444445|362.11111132|362.99989992|362.84769463|1847.87187100
				1511320200|362.99999989|361.63999651|361.63999784|361.84000003|362.51907296|18462.29217374
				1511319900|362.43999406|361.11111121|361.83999649|361.11111121|362.07048693|4031.50810675
				1511319600|362.43999878|361.00001924|361.11111131|362.43999878|361.93951029|8172.40283938
				1511319300|362.43999925|360.88888891|361.99999897|361.93998053|361.94218992|4673.87942798
				1511319000|361.93998322|360.66666667|361.93998074|361.51111097|361.58147538|7509.31895003
				1511318700|361.93998638|360.50000000|361.93998417|361.20000075|361.63401856|24513.64615671
				1511318400|361.93998980|361.80000000|361.80000000|361.93998980|361.91574060|3754.36734970
				1511318100|361.93999244|361.11111111|361.20000000|361.93999244|361.36890164|5292.77686516
				1511317800|361.93999492|361.11111111|361.93999257|361.20000000|361.61427483|10465.17486343
				1511317500|361.93999762|361.11111111|361.93999564|361.50000000|361.61459598|7592.61966669
				1511317200|361.94999967|361.50000000|361.93999893|361.94000000|361.94547385|10062.45811725
				1511316900|361.99999954|361.50000000|361.99999770|361.99999954|361.83057641|23342.85703734
				1511316600|361.99999954|361.99990000|361.99999876|361.99999949|361.99999719|16247.57696391
				1511316300|362.00000000|361.39000046|361.99999855|361.99999950|361.87130505|2415.49205406
				1511316000|362.00000000|361.61111130|361.78999641|361.78999725|361.80535076|8681.84083384
				1511315700|361.79555208|361.11111111|361.78999841|361.11111111|361.59215471|3346.68975559
				1511315400|361.79555421|360.51111111|361.20000000|360.51111111|361.45988462|2624.79300968
				1511315100|361.33333102|360.00000001|360.51111111|361.00000000|361.26675491|50385.91379813
				1511314800|361.59999973|361.00000000|361.33333106|361.59999973|361.28075289|4401.87170257
				1511314500|361.99999982|361.11111110|361.20000000|361.11111110|361.41400667|9293.41871658
				1511314200|361.99999883|361.00000004|361.11111110|361.00000004|361.20086726|16062.23345241
				1511313900|361.22222216|360.48390015|361.00000015|361.22222216|360.97311713|11203.61156590
				1511313600|361.99999977|359.89999961|361.00000046|360.48389913|361.07545373|32804.18768665
				1511313300|361.99999918|359.65000001|360.48389913|360.00000003|360.06437943|49615.40087932
				1511313000|361.59999994|360.00000000|360.39000000|360.76000001|360.18483540|52538.46463438
				1511312700|362.11454331|360.00000000|360.00000000|360.75842511|360.58235699|40593.97766147
				1511312400|362.99999860|360.20000000|360.20000000|362.28000003|360.75765473|43348.49862515
				1511312100|362.99999959|362.28000123|362.99999959|362.99999679|362.99821192|1936.01722264
				1511311800|362.99999894|362.28000000|362.99999821|362.28000000|362.99848565|2291.70614270
				1511311500|363.99999773|362.27777814|362.27777816|363.50000000|363.55765076|6960.84407211
				1511311200|363.99999870|362.90290000|363.99999870|363.90000000|363.34234135|33275.97230678
				1511310900|364.00000000|363.70000000|363.90000000|363.70000000|363.90138397|2025.19178048
				1511310600|363.89289247|362.95000000|363.89289238|363.22279841|363.29079412|1281.31909260
				1511310300|363.22279790|362.30000004|362.80000014|362.62858666|362.65290104|2722.78266985
				1511310000|362.62858666|361.16087428|362.20000026|361.16087428|362.07111296|29445.47405663
				1511309700|361.17591800|360.39000004|361.16087427|360.42653236|360.97268624|29349.47198716
				1511309400|360.42653236|359.56000021|360.29901517|359.99999961|360.04277196|16348.15767627
				1511309100|360.33999931|359.35000020|359.99999979|360.33999931|359.90219136|14077.17906050
				1511308800|360.39999939|359.33000000|359.33000000|360.39999939|360.31057650|1507.13516562
				1511308500|360.39999939|359.00001000|360.39999939|359.78580063|359.52240582|8165.69389038
				1511308200|360.39999869|358.55740451|360.39999869|359.99999869|359.38961972|6859.47343066
				1511307900|360.49999999|359.00000000|359.99999880|360.31680014|360.08967095|33644.82257332
				1511307600|360.95040001|360.00000000|360.00000041|360.60000000|360.56288126|27772.85465678
				1511307300|361.89999967|360.51000017|360.60000000|361.89999967|361.07541749|28924.81865134
				1511307000|362.49900000|361.05588205|361.05588205|362.49900000|361.97041800|30314.29775990
				1511306700|363.22279844|362.13313157|362.99999000|363.22279843|363.13689544|12498.32418733
				1511306400|363.25000000|362.00000015|363.22279844|362.82219984|363.00415887|21848.46105222
				1511306100|362.82219990|358.55740454|361.89499819|360.99199790|360.73188489|49389.20311467
				1511305800|361.19999963|359.39800739|360.99199794|361.00000000|359.77134666|2188.63974523
				1511305500|361.65267230|361.00000000|361.00000000|361.00000003|361.19045229|22697.70110828
				1511305200|361.54999983|358.55740451|361.19397704|359.00000000|359.09437702|82263.21141803
				1511304900|360.07000000|359.00000000|359.09999998|360.04634562|359.70388649|150446.22735387
				1511304600|361.69999996|360.00000000|360.04634562|361.00000003|360.48312059|58289.65502586
				1511304300|361.49999853|360.20000000|360.30806007|360.20000000|360.60528744|11277.22107933
				1511304000|360.60000017|360.10000000|360.12000001|360.60000017|360.13434912|9559.27540549
				1511303700|362.13264962|360.10000005|360.60000016|360.20000001|360.95414512|56071.80391195
				1511303400|361.99999981|360.10000005|360.20000000|361.33000003|360.73372928|141692.29515963
				1511303100|362.99999971|361.33000000|361.99999993|362.99999971|362.03314607|81355.56310298
				1511302800|363.69999979|362.00000000|363.49999975|363.00200015|362.89969042|74995.61732547
				1511302500|363.74000000|363.00000000|363.00200007|363.73999982|363.59915209|23188.58777385
				1511302200|363.87999904|363.00000000|363.00000000|363.00000001|363.02392847|37330.99333805
				1511301900|364.88734562|363.00000000|363.00000000|364.00000000|363.65148668|43388.56349757
				1511301600|366.89999991|364.00000000|365.09999995|365.30000002|364.04295106|44930.38816112
				1511301300|367.29949957|365.00000000|365.30000002|365.17707270|365.29797093|21076.30834494
				1511301000|367.01213284|365.00000000|367.01213284|365.00000000|365.43296925|16650.87832646
				1511300700|365.21977689|364.00000193|365.00000000|365.21977689|364.98903300|9922.81578656
				1511300400|365.21977947|364.00000023|365.21977779|365.21977947|364.37367825|8143.28772283
				1511300100|365.59879779|364.00000000|365.58500000|364.00000001|364.34621391|41266.81017119
				1511299800|366.00500468|364.00000001|364.00000001|366.00500417|365.54881205|31104.33643262
				1511299500|367.00499933|366.00500333|366.00500333|367.00499933|367.00303735|28073.18425533
				1511299200|367.00499936|366.00000104|366.00500070|367.00499936|366.36099888|7419.37591444
				1511298900|367.79111708|366.00000037|367.20499939|367.79111708|367.22134387|30294.84710214
				1511298600|367.79111724|365.96339958|367.00300016|366.84360543|367.41889147|45332.83127355
				1511298300|366.84360527|365.33792639|365.99999907|366.78287400|366.01037034|30062.61581727
				1511298000|366.74792639|364.05648340|366.74792639|364.05648340|365.33528611|31819.34088038
				1511297700|365.93215813|363.07198644|365.22989906|365.22990000|365.40295623|22383.43153624
				1511297400|365.22990000|364.20000119|364.85000023|364.20000119|364.80112225|3556.12368224
				1511297100|364.90000201|364.10000176|364.89999927|364.89999981|364.38197260|51634.32796983
				1511296800|365.00000000|364.00000005|364.10000112|364.00000005|364.26331114|19943.53614965
				1511296500|365.00000000|362.43300187|365.00000000|362.43300187|363.92296351|45142.59881054
				1511296200|364.00000000|362.43250134|362.43300173|362.56000001|363.05008939|47765.76492900
				1511295900|364.99999996|362.50000000|362.56000006|364.99999996|363.13332703|34004.44128334
				1511295600|365.99999948|364.00000000|365.15108045|365.97999982|364.74221682|18818.54768559
				1511295300|365.99999997|364.93000000|365.99999947|364.93000000|365.80950523|8951.70582683
				1511295000|365.99999899|364.12300078|364.93000003|364.12300078|364.80327427|7256.64599652
				1511294700|366.23999949|364.12300058|364.12300058|364.99000000|364.88005604|22247.79642411
				1511294400|364.99000000|363.50000000|364.86528981|363.50000000|364.23353200|34257.26285855
				1511294100|364.78374862|362.95000000|363.50000000|363.40000022|363.24793842|67704.17648896
				1511293800|364.78374968|362.00000000|364.78374879|362.96370003|363.03120901|72208.99933785
				1511293500|366.99999997|362.93231834|362.93231834|366.89999935|364.97419320|109832.64237889
				1511293200|367.88999949|366.89999935|366.89999935|367.18900168|367.54857762|17561.43597482
				1511292900|367.90000029|367.00000018|367.88999987|367.18900060|367.26914039|24042.26786290
				1511292600|368.09800000|367.18900036|368.09799895|368.09800000|368.01549232|26947.30453013
				1511292300|368.09800000|367.18900180|367.90000036|367.18900180|367.93200830|1656.62594294
				1511292000|367.49000000|367.00000921|367.18900084|367.09993023|367.29221325|28379.36440232
				1511291700|367.99999999|367.09993023|367.49000000|367.99999999|367.39130573|7294.52690556
				1511291400|368.09799949|367.61367522|367.61367522|368.09799949|368.06379816|8335.80137463
				1511291100|368.10000000|367.68000000|368.00000000|368.10000000|367.94621590|17186.24194997
				1511290800|368.39120005|367.61367452|368.00000000|368.39120005|368.07999323|19342.63817038
				1511290500|368.80000016|368.00000000|368.00000000|368.80000016|368.51217125|15522.19017222
				1511290200|369.69999999|368.75813239|369.69999983|369.04186994|369.11481315|22302.95264731
				1511289900|369.05813230|368.75813239|369.04186994|369.05813230|368.98265808|4294.24222893
			xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			candle14400|288
				1511366400|368.49760000|363.80762767|365.00000000|364.85254944|365.39353473|937333.26009262
				1511352000|367.90000000|360.00000000|364.85248223|366.99000000|363.90514104|2543773.83011080
				1511337600|368.88888800|365.49760000|367.18799958|367.00020003|367.33499113|1431135.79844830
				1511323200|367.99999999|363.19999681|367.70000000|363.79999969|365.77943645|1270669.70856620
				1511308800|364.38592191|359.33000000|363.80000000|360.39999939|361.63772926|760153.11512486
				1511294400|367.79111724|358.55740451|360.39999939|363.50000000|362.58629488|1676222.50790380
				1511280000|370.99999998|362.00000000|363.50000000|370.99999998|367.22092015|2086770.50857520
				1511265600|372.30000000|365.78989082|370.99000000|369.11000009|369.83726846|1971649.49938020
				1511251200|370.00000000|360.29000001|369.46304988|362.99999999|364.80730908|1902985.24379980
				1511236800|362.99999999|350.70488199|362.68100000|353.50000002|356.82321106|4506867.02006270
				1511222400|373.60000000|352.00000000|354.82793092|368.41999997|362.84980172|4677724.01856920
				1511208000|373.60000000|365.79000001|367.41000040|366.27000042|370.02835003|2214150.00404320
				1511193600|367.12354700|362.26000029|366.27000023|363.48999872|365.33890908|2202587.62623100
				1511179200|364.13439905|355.99073274|363.48999984|360.00000000|360.58573310|2093185.25537530
				1511164800|360.50013999|356.20000008|359.99999999|357.28000000|358.75927347|890303.62778997
				1511150400|363.00000000|353.72374585|357.00000007|362.52999976|357.76708549|1710959.77569610
				1511136000|362.53000000|354.00000001|362.50000000|355.48999990|358.43804157|1772855.39913500
				1511121600|360.00000000|348.00000000|355.49000000|350.80000016|354.58663693|2205250.41087860
				1511107200|363.36510000|349.60000003|350.50000000|357.94759967|355.07435142|3541644.53521560
				1511092800|362.04202658|350.62000000|357.58205991|358.95999997|357.55850603|4043195.72326220
				1511078400|366.00000000|356.50000003|358.96999988|361.20000000|361.13363786|3618930.66247250
				1511064000|373.66375057|347.00000000|362.49999997|347.00000000|359.92429440|7867294.79994500
				1511049600|348.64813791|343.29000001|347.00000000|346.78000000|346.03477670|1697208.36508310
				1511035200|349.59829497|334.85274201|346.69799999|336.11761981|344.23002181|4256616.57010290
				1511020800|339.00000000|333.36648168|336.23999999|334.53654338|335.29229487|2314963.98261220
				1511006400|335.00000000|330.52000001|335.00000000|332.79000000|333.50761847|1816199.34564380
				1510992000|332.79000000|328.58100000|332.79000000|330.12000133|330.70440057|1205029.15886980
				1510977600|331.33888703|325.98292341|330.50510000|329.14999999|328.86061381|803172.37647366
