situation elements:2
	8|Gen|6153
	31|Date|2018-02-21 19:52:03.434000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:880.00000000
			high24hr:947.17248951
			highestbid:878.17562691
			percentchange:-0.05982907
			low24hr:858.00000001
			lowestask:880.00000000
			candle300|288
				1519203000|880.00000000|879.99999900|880.00000000|879.99999900|879.99999996|2672.15745269
				1519202700|879.99999990|874.00000123|879.99999990|874.48799861|876.40054342|13456.33792050
				1519202400|875.80000000|872.39600032|874.48799861|875.48741567|874.84417170|11683.97341786
				1519202100|878.99999996|875.48741567|877.99999851|878.99999996|876.19071443|6921.19639509
				1519201800|882.21996813|876.68521518|879.99999967|881.33774904|880.68055181|16865.70380444
				1519201500|885.09632773|878.00000001|885.08331482|882.04515276|880.34212311|43613.29947453
				1519201200|885.58750228|880.00000000|882.04515243|883.12405718|884.34377770|19078.23756760
				1519200900|886.89301208|883.34544205|886.89301208|883.34544209|884.22742655|706.07947424
				1519200600|886.89301466|882.66352297|886.89301280|884.99999982|885.74169934|6909.39022531
				1519200300|887.72387665|882.66352248|882.66352260|887.72387665|883.12178534|3892.00447473
				1519200000|888.00000236|886.56899156|887.72387673|887.99999999|887.62625992|31266.70376123
				1519199700|888.00000236|887.12141900|888.00000000|887.99999999|887.46754348|2629.27011243
				1519199400|890.00000205|887.12141912|887.99999999|890.00000202|889.83139897|12737.46072797
				1519199100|891.31804706|888.00000073|891.31804351|891.31804706|890.58479059|7178.23117423
				1519198800|892.00000000|889.00000000|891.31804762|890.10000000|891.05950606|10749.79202103
				1519198500|890.61800000|888.00000000|890.61800000|888.00000000|889.06299155|5711.69918126
				1519198200|889.51523576|888.00000000|888.00000000|889.51523576|889.15277390|4824.34547035
				1519197900|889.51092431|884.55500466|888.00000000|887.56018479|886.21757652|36530.67714047
				1519197600|886.25857491|881.13855115|886.25857491|884.94381529|885.22585106|4109.63160638
				1519197300|885.77851243|880.00000001|884.94381529|885.77851243|884.05588543|40804.38260406
				1519197000|886.16490942|886.16490803|886.16490803|886.16490941|886.16490885|4122.14146659
				1519196700|890.21883258|885.04381529|885.04381529|886.16491022|886.21928622|11578.90302927
				1519196400|890.61800000|886.62984128|890.61799958|889.04381506|889.42909089|1572.46647254
				1519196100|890.61800001|889.04381506|889.04381506|890.61800000|890.48551649|16286.05132035
				1519195800|891.39345015|889.73620001|890.61800001|889.92681414|890.32968646|3157.55775875
				1519195500|889.73620001|883.46790445|889.73620001|883.46790445|888.61259107|5446.66192688
				1519195200|886.67318401|883.46790490|886.67318352|884.20411242|886.14956199|5393.22494290
				1519194900|885.99999993|884.20411242|884.20411242|884.88745693|885.20795953|2653.50592119
				1519194600|889.00000000|884.88745720|888.60202072|886.24494288|887.67089077|8250.34554962
				1519194300|888.21829147|884.20411288|884.45971098|884.69079625|886.93915179|13236.74601386
				1519194000|884.69079625|880.69655422|884.69079625|880.69655422|881.92639969|2886.44204427
				1519193700|884.68317949|877.00000001|880.69655441|877.46903786|882.16039176|4187.10319736
				1519193400|877.46903785|872.45186805|877.46903770|875.95569007|874.24870935|16568.57044634
				1519193100|876.99999997|872.99355386|872.99355421|876.99999997|875.02349706|19089.21329264
				1519192800|875.99000000|872.99127004|875.00000000|875.99000000|875.02423431|10969.53852667
				1519192500|876.26899992|872.99127004|872.99127004|876.26899987|874.56817600|27244.78103132
				1519192200|877.25444851|870.00000214|876.26899973|870.00000214|873.57757613|13513.80395481
				1519191900|872.99127004|870.00000056|872.99127004|870.00000056|872.48100300|528.35493439
				1519191600|873.00000004|869.64961816|872.99127004|870.51926772|872.70395265|12036.04202531
				1519191300|875.71878929|866.05488025|869.64961810|875.71878929|869.81160606|94325.86568189
				1519191000|878.66849610|875.71878932|875.71878932|878.66849610|878.33694974|1528.91541922
				1519190700|878.66849882|875.71878929|878.66849667|878.66849882|878.09812698|8857.89539513
				1519190400|879.28399941|875.71878935|875.71878935|879.28399941|878.46801917|24365.43411643
				1519190100|879.28399967|875.00000137|879.28399967|878.66850089|878.07023649|6411.73153473
				1519189800|879.28399997|872.92448086|879.28399997|875.19241707|876.06400048|15790.04682716
				1519189500|875.19241694|871.18885916|874.00000000|871.18885916|874.87865602|46765.35203117
				1519189200|873.77780676|872.99999988|873.00000000|872.99999988|873.01433526|13523.71349490
				1519188900|873.48812986|870.30769126|873.48812917|871.20454619|871.78226882|2610.61603639
				1519188600|873.14218684|869.42846125|872.42846180|870.00000000|872.05162262|35030.66884149
				1519188300|875.76661316|866.05488025|872.02319782|875.76661316|870.09309530|51171.55196163
				1519188000|875.92319557|872.02319802|872.02319802|873.02070900|872.44990265|31134.24509739
				1519187700|875.92320070|871.85922905|872.14733193|875.92320070|875.23831988|8569.97976950
				1519187400|878.99999551|874.05355219|874.05355219|878.99999551|875.56158115|13922.31508604
				1519187100|878.99999881|873.09380975|878.99999603|878.99999881|875.04871721|19093.65779489
				1519186800|879.28399997|866.35267543|872.15089589|872.99999997|873.76428652|26181.09398117
				1519186500|873.10222828|865.00000001|873.10222405|869.19342361|866.90862436|52143.77547123
				1519186200|873.10222997|869.19342361|869.19342361|870.50000012|871.07042335|40700.96883914
				1519185900|873.10222994|868.87500000|869.60982105|869.99999997|870.05338949|31642.47238144
				1519185600|880.00000000|869.72325851|870.00000000|880.00000000|871.74377655|88810.07451795
				1519185300|884.45266000|879.00000001|882.49999964|884.45265979|881.62570616|34944.15845500
				1519185000|886.24333369|880.70163001|884.45266000|886.24333369|883.07220144|26963.20271624
				1519184700|892.13880550|886.31505207|886.31505207|890.86808041|888.91565547|12681.91884940
				1519184400|896.97335885|891.38685000|891.38685000|893.74036634|893.86074217|1373.59873435
				1519184100|897.49999927|893.74036637|897.49999755|893.74036637|893.75026680|8069.49357078
				1519183800|898.89999565|893.74036656|898.89999562|896.65094257|895.18603893|31791.46608668
				1519183500|899.97999621|896.00000006|899.97999621|896.00000006|896.03270413|545.22360689
				1519183200|900.26504417|895.17998138|895.17998204|896.62191296|897.31189650|6906.41525583
				1519182900|900.99999897|896.62191296|896.62191296|896.62191570|896.62980100|10101.82935211
				1519182600|902.06899530|896.62191222|900.99999907|896.62191222|900.40983373|1026.35588378
				1519182300|896.62191222|894.04404400|896.62191222|894.04404534|894.94498228|12889.69647957
				1519182000|894.04404697|888.00000135|894.04404590|888.00000135|892.20524325|4404.50649516
				1519181700|892.74492950|888.00000000|892.74492942|890.49999964|889.92100836|12758.62030474
				1519181400|889.00000019|888.00000164|889.00000019|888.00000164|888.03589602|10883.95511299
				1519181100|892.74492944|888.00000039|891.39999794|891.43176755|888.26691018|3468.05747731
				1519180800|892.74492988|891.43176755|892.74492962|891.43176803|892.18558395|6626.30061573
				1519180500|891.43176758|882.89999997|891.43176758|882.89999997|888.98718862|11374.53014728
				1519180200|882.90000000|882.17000000|882.17000020|882.90000000|882.74552018|2894.75721209
