situation elements:2
	8|Gen|1852
	31|Date|2017-11-21 21:40:04.330000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:364.70000000
			high24hr:373.60000000
			highestbid:364.40000000
			percentchange:0.01305836
			low24hr:350.70488199
			lowestask:364.70000000
			candle300|288
				1511260800|364.70000000|364.40000000|364.40000000|364.40000000|364.63699601|571.72797982
				1511260500|364.70000000|364.36999987|364.40000000|364.59990998|364.59076283|27655.97275511
				1511260200|367.92614051|364.59990998|364.99199997|364.99963501|366.65169646|144147.41238784
				1511259900|365.00000000|364.30000000|365.00000000|364.40000001|364.73203102|23078.60211768
				1511259600|364.61999987|363.80000012|364.44124604|364.00000000|364.36720971|13479.57427208
				1511259300|364.43999985|363.37999990|363.80000012|364.43999985|364.02820426|32983.00315781
				1511259000|364.63000000|363.37999990|363.37999990|363.94000004|364.43918038|78165.81571503
				1511258700|364.00000000|363.37999990|363.94000004|363.77645694|363.70595443|21876.99683339
				1511258400|363.77645697|362.98000000|363.76650000|363.06333292|363.23380126|11269.47009108
				1511258100|363.48999962|362.00000001|362.98999994|363.47999900|362.94818475|64084.02013340
				1511257800|363.48999961|360.33000008|363.47999871|360.33000008|363.27037958|46124.73583444
				1511257500|362.00683751|360.31000066|362.00683751|361.02000000|361.01991670|36196.15851714
				1511257200|361.99999998|360.50000000|361.38999978|360.50000000|361.32162051|16340.14065578
				1511256900|362.00683732|360.29000001|361.38999978|361.20000000|361.11716417|51838.39420215
				1511256600|362.68999977|360.73486403|360.86490007|362.68999977|361.77364370|88935.15478690
				1511256300|362.99999935|361.55712660|362.68999984|362.99999918|362.21221505|20185.92850563
				1511256000|363.48999952|362.03857600|362.93340623|363.00000000|362.95163213|22162.72575840
				1511255700|364.04999996|362.33790982|363.00000001|363.00000000|363.06359370|26098.08117283
				1511255400|364.10000000|362.16150717|363.00000000|362.50000000|363.62592265|111565.31085728
				1511255100|363.97999995|362.34786560|362.34786560|363.97999995|363.42042628|64286.82880481
				1511254800|364.67790530|363.71663216|363.80000000|364.67000000|363.93836027|43726.47444818
				1511254500|365.65999993|364.00000001|364.10000000|365.31000001|364.64786240|65115.25448983
				1511254200|365.67000000|364.52000001|365.31000001|364.99000000|365.23121543|13724.65308041
				1511253900|365.67000000|364.51000006|364.52000000|365.67000000|364.85193797|10816.79372487
				1511253600|365.67021769|364.85000003|365.66000000|365.20000000|365.51899501|18048.15430348
				1511253300|365.50000022|364.50000000|365.14000000|364.89990000|365.34381265|52722.80883172
				1511253000|364.90000000|364.80000000|364.89990000|364.89999991|364.87835322|9240.55656269
				1511252700|365.14999995|364.50000000|364.90000000|364.87999997|364.87518110|51246.63124719
				1511252400|365.14999981|364.50543555|364.50543555|365.10000000|364.92765360|52505.84833525
				1511252100|365.15000000|364.80000000|364.80000000|364.99999900|365.04136954|47210.45976523
				1511251800|364.99999900|363.00000018|364.99999899|363.54000000|364.02396172|75598.32466336
				1511251500|363.54000000|362.97000000|363.48546893|362.98999886|363.20370923|41444.48533340
				1511251200|362.99999999|361.85000109|362.00000001|362.99999999|362.65467062|28438.59644433
				1511250900|362.99999999|362.65999985|362.68100000|362.83402690|362.96009017|68327.78646082
				1511250600|362.83402690|361.70000100|362.68736468|362.00000000|362.65158687|37500.56209270
				1511250300|362.00000000|361.40000000|361.70000100|362.00000000|361.70129419|15269.81860551
				1511250000|362.00000000|361.05000000|361.66000018|361.39672146|361.79383323|13421.68962266
				1511249700|361.67010002|359.01000004|361.67010002|359.39999990|360.09820059|19982.63837836
				1511249400|359.40000000|358.56143859|359.00000005|359.04999999|359.06942224|14534.88652989
				1511249100|359.04999999|358.11000016|359.00000000|358.99999984|358.93168697|11709.97827514
				1511248800|359.93899981|358.00000000|358.00000000|359.93899981|358.65681577|51927.14684833
				1511248500|360.10000000|358.25010018|359.93899985|360.10000000|359.09317456|93236.80659376
				1511248200|360.65999987|359.53400000|360.10000000|359.65175310|360.00779771|21950.21738239
				1511247900|359.69672796|357.89184995|359.69672796|357.89184995|358.71354175|97126.94292958
				1511247600|358.25010005|356.38227941|358.25010005|357.35999999|358.18934392|134151.00595141
				1511247300|358.99999996|356.54000000|356.54000000|358.53999969|357.40851704|23965.74953936
				1511247000|358.54999989|358.00000010|358.18333333|358.54999989|358.36359145|113052.65547998
				1511246700|359.28687426|358.00000000|358.00000023|358.60000000|358.50218926|7480.09735409
				1511246400|358.60000000|356.66999999|358.51999996|357.15000000|357.58225846|86634.47440680
				1511246100|360.04999985|357.14751725|357.15000000|359.69994001|359.02607946|119558.14636871
