situation elements:2
	8|Gen|6179
	31|Date|2018-02-22 08:51:35.259000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:824.99999862
			high24hr:918.22206276
			highestbid:824.90000000
			percentchange:-0.09836065
			low24hr:796.00000001
			lowestask:825.97934836
			candle300|288
				1519249800|824.99999891|824.99999862|824.99999862|824.99999891|824.99999875|182.49999872
				1519249500|825.97934884|821.60000010|821.60000011|825.97934884|821.85009512|5118.95187431
				1519249200|828.10994717|822.34202030|828.10994717|823.16758120|823.41217421|360.70604497
				1519248900|830.00000000|823.16758120|823.16758120|830.00000000|826.98596861|52331.49299332
				1519248600|829.90000000|828.54577007|828.54577010|829.90000000|829.01191417|2691.31383668
				1519248300|830.35109999|829.90000000|829.90000000|830.29500263|830.14438820|6702.05046346
				1519248000|830.03921001|829.02000000|829.17391492|829.02000000|829.13333623|4368.22908535
				1519247700|827.92615410|826.17391409|827.92615410|826.17391409|826.17710297|1949.66527246
				1519247400|826.15902013|821.28041576|826.15901822|826.15902010|824.97642075|4173.47008830
				1519247100|826.17391397|823.17926376|826.15902004|823.17926376|823.84516571|12469.61417696
				1519246800|823.17926361|819.96955072|820.84155002|822.84155163|822.63043169|14720.59957347
				1519246500|823.72416000|820.71012200|823.72416000|820.71012200|822.39288203|15824.28951286
				1519246200|820.71013296|817.16758074|820.71012197|817.16758075|820.23685388|15643.54649109
				1519245900|820.99999997|817.16758782|820.99999991|818.00000000|818.24199380|29987.58303394
				1519245600|819.00000000|817.16758796|818.00000000|819.00000000|817.49861372|48472.17058980
				1519245300|821.00000004|819.00000000|819.99999978|819.00000001|819.13701869|14287.77719130
				1519245000|821.76023965|818.00000000|821.00000000|819.63327759|820.52635384|64327.94051522
				1519244700|824.21935821|818.00000038|819.63327759|824.21935821|820.21312430|1944.73152673
				1519244400|824.57023460|823.43306045|824.41048466|823.43306045|824.43253364|830.49767768
				1519244100|824.21935822|818.00000038|820.73410267|824.21935822|820.69277832|18885.07448213
				1519243800|834.06302781|824.00296197|824.86494995|831.35460549|832.87595210|101568.51686331
				1519243500|832.57000001|828.46000018|831.29677282|828.46000018|831.05620807|2460.44624310
				1519243200|828.47799839|828.45799832|828.46000012|828.47799839|828.46676847|5779.40554304
				1519242900|828.47799953|825.00000034|825.00000164|828.47799953|825.33008041|1189.30955119
				1519242600|828.47799997|825.00000056|828.47799953|825.80498000|827.55902851|24593.85252136
				1519242300|828.33335650|824.98000000|824.98000000|828.33335650|826.95010237|15887.69381491
				1519242000|828.33335700|826.00000000|828.33335690|826.00000000|826.28004789|5594.93316587
				1519241700|834.45814343|826.00000000|826.00000000|834.45814343|831.95906869|32907.31140738
				1519241400|834.45814619|829.75315926|830.45814472|829.75315951|830.05800726|28744.45815324
				1519241100|835.29610559|829.75315875|829.75315875|831.52799778|832.40481113|4636.94845031
				1519240800|835.32799921|829.47180083|835.32799852|835.16164814|832.60523064|2264.73111311
				1519240500|835.32800001|832.75503786|835.32800001|835.32800000|833.04782756|4327.28188515
				1519240200|835.32800000|831.43110565|835.32800000|831.43110565|834.69423553|9674.31882816
				1519239900|831.60881038|828.99999976|831.43942003|830.00000000|830.10906634|8888.35164622
				1519239600|834.98452842|826.00000001|831.60881201|834.21561320|830.48316106|21419.40218819
				1519239300|836.00000000|834.21561320|834.21561320|836.00000000|835.04476135|18312.63041063
				1519239000|839.24505493|836.00000053|837.50000000|836.39805253|837.91639489|7352.29764166
				1519238700|840.22000000|837.57073231|837.57073231|840.20000071|838.27124109|7923.38712480
				1519238400|843.99999973|840.00000026|840.11100126|842.99999954|840.97335340|52235.91065677
				1519238100|846.20699976|841.15300000|841.15300000|844.83813968|842.69442488|31794.33539110
				1519237800|844.18500000|841.15300068|844.18500000|843.17399999|842.73691650|24012.26116057
				1519237500|842.24541760|839.02000015|842.24541760|839.02000015|840.88352873|13824.81040627
				1519237200|840.63496469|836.00000010|840.63496469|837.00000000|837.84444747|19889.45450422
				1519236900|837.00000000|831.04940701|836.91000016|831.04940702|833.83561011|28730.74285247
				1519236600|831.05022000|828.02544038|831.04940701|830.03100001|830.26706664|59742.05464483
				1519236300|830.60881168|824.84290541|830.03100000|826.94165655|829.69620403|124379.77868885
				1519236000|826.94165713|820.02206241|826.20000000|821.77608432|824.08114985|18128.76252141
				1519235700|821.75216774|820.02206265|820.85000000|820.84290576|820.85985620|51477.84255630
				1519235400|820.84290621|817.16758857|820.84290621|817.94084000|818.44710714|4332.28887133
				1519235100|820.84291066|817.16758795|817.94084048|817.16758795|818.47958328|8495.10116826
				1519234800|821.75216771|817.16758796|817.16758796|819.19301736|818.15328568|6813.14615650
				1519234500|820.16758784|815.16074008|819.19301736|820.16758784|818.37496942|31305.13163258
				1519234200|823.11231200|819.12999988|820.16758787|823.11231200|820.80062015|212375.43189504
				1519233900|828.76895296|823.11231200|823.11231200|823.50000000|825.34586208|62899.92157446
				1519233600|824.59338113|820.19999986|823.50000000|820.19999986|823.95343684|62651.33289003
				1519233300|822.32999882|819.17000018|820.19999983|822.32999882|819.43011361|34023.44143737
				1519233000|822.50000000|819.17000011|819.17000011|822.50000000|821.25159495|26002.62174612
				1519232700|827.21000000|822.50000025|823.68366866|827.21000000|824.40439963|7640.74238352
				1519232400|830.07500762|827.21000000|828.22339919|829.71000000|829.14549979|797.90740992
				1519232100|831.02258451|821.16908252|831.02258451|824.98804862|824.75080574|29274.49545795
				1519231800|826.73580493|821.76318008|821.76318008|822.21829559|824.66018116|120051.71648118
				1519231500|824.07821793|819.13000001|820.00000000|822.80301943|821.01495840|80194.46970078
				1519231200|828.10052977|820.00000001|822.80301952|827.00000000|823.71599687|85610.10770323
				1519230900|831.00000000|826.51486536|826.51486544|831.00000000|827.26548969|30478.11043117
				1519230600|834.49999982|828.22841980|828.22841981|833.94790000|832.16774041|56131.85506714
				1519230300|836.99999987|833.94790000|833.94790000|836.99999984|835.55708706|8339.48563632
				1519230000|837.49999918|837.02099873|837.02099876|837.49999918|837.02282170|8776.91823743
				1519229700|841.99999745|833.02100001|837.49999925|841.99999745|836.85173712|20194.34771419
				1519229400|842.24541757|837.33000109|841.99999761|840.14100000|840.33212348|3786.22119696
				1519229100|839.99999999|837.32067603|839.99999999|837.99999934|839.37736473|17240.09927959
				1519228800|839.99999993|837.99999934|839.88110181|839.18501929|839.92223434|7212.36816397
				1519228500|839.18501930|832.11000000|837.08705674|832.11000015|834.49193937|54817.39249080
				1519228200|834.99999957|830.89900036|831.13989052|833.99900001|833.42655177|27053.47372064
				1519227900|835.00000000|830.00000003|835.00000000|833.29999995|833.17685255|111495.86754900
				1519227600|839.20000086|833.30000000|834.00000008|839.12999988|836.42210286|86554.56874849
				1519227300|839.12999997|831.48699998|839.12999988|834.00000005|835.23009083|177717.18528949
				1519227000|841.97999954|796.00000001|834.00000005|840.00000000|817.56953417|2329159.41339080
				1519226700|843.99999977|840.00000000|840.00000000|843.35618347|842.08897388|79219.53391061
				1519226400|849.00000002|842.76461582|844.68684300|849.00000002|844.72805923|78455.54526405
				1519226100|850.00000003|848.92670933|849.00000002|850.00000003|849.91883855|78475.52809888
				1519225800|854.15954893|847.23500000|849.91136631|854.15954893|851.50681949|14354.58269247
				1519225500|855.99999977|850.00000000|852.62073233|853.55431678|854.72692309|43975.31049772
				1519225200|861.83953997|853.55431660|853.55431660|861.37199970|860.21227299|25311.80645957
				1519224900|861.37199986|858.32726980|860.50000000|858.33900000|860.51719302|44350.57561593
