situation elements:2
	8|Gen|2770
	31|Date|2017-12-16 23:54:30.994000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:699.99999961
			high24hr:710.01110000
			highestbid:697.50000172
			percentchange:0.07197549
			low24hr:652.99999991
			lowestask:699.99999961
			candle300|288
				1513428900|700.00000000|699.99999960|700.00000000|699.99999960|699.99999991|3978.89029948
				1513428600|700.00000000|697.32496571|700.00000000|697.99999952|699.38505774|10600.25377741
				1513428300|700.31351747|697.08367644|697.32496553|699.60000000|698.54647453|26356.86873120
				1513428000|700.25000000|698.20000000|699.00999999|698.20000001|699.26494106|22687.40694841
				1513427700|700.70000046|698.00000003|700.00000000|699.00000040|698.98929528|66846.23452992
				1513427400|701.50000000|697.82714589|699.99999999|698.00671853|699.48319478|77129.73877153
				1513427100|701.49999951|697.82714577|697.82714577|700.00000000|698.82321264|73242.81551554
				1513426800|701.50000000|698.00000035|701.49999967|698.00000035|700.20922304|173039.97354343
				1513426500|700.00000100|695.11382809|698.00000027|697.99999996|699.26339265|141746.64043669
				1513426200|699.87922398|695.11382780|697.99999995|698.48601122|697.69087720|17678.61695433
				1513425900|699.90000000|693.00000001|695.00194645|693.00000001|695.45037224|228216.39207819
				1513425600|695.00000000|692.24680015|695.00000000|694.99999998|693.94610462|58311.72958192
				1513425300|695.00000000|690.80000032|693.43882233|690.80000032|693.79423492|41774.67920922
				1513425000|694.80000236|690.73682146|694.39000000|694.51000003|694.02649137|50811.91118657
				1513424700|696.00000000|694.51000003|694.51000003|695.99999995|695.27126512|21893.58898502
				1513424400|698.69999994|695.00000001|695.99999995|698.00000000|696.23817708|42624.79526958
				1513424100|698.88484366|694.80000232|698.88484362|694.80000232|696.84874614|93506.60687046
				1513423800|696.26315234|692.99000002|694.80000232|694.80000233|695.27285943|53003.73990922
				1513423500|695.00000000|692.00000326|694.80000233|693.00000020|693.38208595|21698.80758144
				1513423200|694.99000000|692.00000085|694.00000000|693.00000000|693.82884816|36143.92270902
				1513422900|694.76023635|690.84840007|692.93964911|694.32000006|694.15029414|24858.75653092
				1513422600|694.43610000|690.45600027|694.32000006|693.00000000|693.56058451|26850.50134081
