situation elements:2
	8|Gen|3634
	31|Date|2018-01-01 11:47:05.063000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:728.00000000
			high24hr:744.10000000
			highestbid:726.43731817
			percentchange:0.04672144
			low24hr:681.31709900
			lowestask:728.00000000
			candle300|288
				1514767500|728.80651676|726.43731817|728.00000000|728.80651676|727.70085846|88922.19281194
				1514767200|730.69999825|727.80700010|728.80651709|727.80700011|728.38266049|33205.79306534
				1514766900|730.70000006|727.80651715|727.80651718|730.70000003|730.37004490|19305.65319168
				1514766600|731.89236438|726.43731821|731.89236438|729.13771838|727.55164208|89838.36264152
				1514766300|730.13651724|727.13651749|729.13651739|727.13651749|728.61950050|61229.22159506
				1514766000|732.38009953|727.13651800|727.13651800|730.00000000|728.71456659|55097.95425004
				1514765700|737.00453771|729.50000000|729.50000000|733.61999937|733.42456853|48025.43598515
				1514765400|734.27315704|730.38010003|730.38010027|734.27315704|732.49105885|76036.71163356
				1514765100|736.04299805|732.00000000|732.70593516|736.04299805|732.29345918|143869.51225995
				1514764800|736.22032507|736.04299805|736.04299805|736.04435944|736.09984361|11336.46398407
				1514764500|741.99367556|736.22032510|736.22032510|736.92487985|737.57741240|26262.53253604
				1514764200|742.99999972|736.92314205|736.92513181|741.51000000|739.50432091|24125.88464880
				1514763900|743.16967341|738.00000029|741.51000000|738.00000029|742.08770813|45844.30820649
				1514763600|744.10000000|735.00000400|738.00000013|738.61402000|739.89903720|138672.31625360
				1514763300|738.50000000|735.00000174|735.00000273|738.50000000|736.02494120|12567.01911419
				1514763000|738.50000000|732.70593522|738.50000000|732.70593522|737.72943984|25379.64808426
				1514762700|735.60999927|732.79960001|732.79960001|734.30999988|734.27280434|10958.51188733
				1514762400|736.72321000|732.79960004|736.72321000|733.40344726|734.75942313|13216.56302281
				1514762100|735.03749144|733.40344726|733.40344726|735.03749141|734.11358655|10429.14404888
				1514761800|738.50000000|735.03749144|735.03749144|735.56027226|736.67931222|15348.31905951
				1514761500|737.03749253|735.56027087|737.03749253|737.03749253|735.69913287|13731.40364967
				1514761200|738.40000366|737.93749169|737.93749169|738.40000366|737.98300034|8982.57264260
				1514760900|738.49997953|734.40001031|738.40000382|735.00000000|737.00530457|51759.99758664
				1514760600|737.49999997|734.40000874|734.40001011|735.63200000|735.29437523|8047.83573109
				1514760300|736.00000000|734.40000562|734.40000815|734.40000562|734.40534000|3457.12604495
				1514760000|738.49999977|734.40000418|734.40000462|736.00000000|734.84145895|9691.98853313
				1514759700|735.99990000|734.22000277|735.99990000|734.22000277|734.45392991|1393.41307596
				1514759400|735.99990000|734.22000117|735.99990000|734.42905660|734.79432737|55271.10581543
				1514759100|735.99990000|734.42905660|734.42905660|735.99990000|734.79824974|7358.34666506
				1514758800|735.50000000|734.56600003|734.56600003|735.29271426|734.93405519|20490.41641231
				1514758500|738.98765312|735.00000000|735.50000000|735.00000000|735.50403273|12315.55386704
				1514758200|739.00000000|734.80750013|735.50000000|739.00000000|737.36820468|20845.68574658
				1514757900|739.00000000|735.50000379|735.50000384|738.99999941|738.99310816|22360.73813437
				1514757600|738.99999997|735.30500286|735.30500316|738.99999997|738.15333484|6883.74243338
				1514757300|738.99999997|737.99999988|738.99999997|738.99099968|738.49102382|15746.35623912
				1514757000|738.99999937|735.00000143|738.99999937|737.22000056|736.61534931|23898.75265089
				1514756700|737.22000056|734.80000058|734.80000058|736.99999952|737.06441994|8053.29909150
				1514756400|737.00000003|735.00000078|736.99999997|737.00000003|736.37150113|1484.76561459
				1514756100|737.57430394|734.22000041|737.57430379|736.99999912|736.29027954|14851.46259088
				1514755800|736.99999934|734.22000041|736.99999928|734.22000041|735.16120461|33787.98472604
				1514755500|736.00000003|734.02400031|734.22000008|736.00000003|735.66559280|18001.59413070
				1514755200|736.99999902|734.24214056|734.82025171|734.24214056|735.80575067|4336.56755270
				1514754900|736.99999944|734.24214028|736.99999902|734.25500045|734.57923376|28694.98059518
				1514754600|736.99999994|734.24214028|734.25159775|734.24214085|735.95097273|16765.10610270
				1514754300|738.84349580|734.24214032|734.24214064|738.84349580|736.18282935|26476.55329579
				1514754000|742.00000000|737.00049663|737.00099332|740.04684900|738.33714521|25400.86406866
				1514753700|742.00000000|739.94046858|739.94046858|741.94046857|741.97277705|15232.40709888
				1514753400|742.00000000|739.94046864|741.94046857|741.70000000|740.38969275|7441.03147619
				1514753100|742.07921518|739.94046848|741.69999919|740.00000000|741.48572910|34210.73632649
				1514752800|741.92296780|738.84342441|738.90000006|739.80000000|741.23709295|36816.93654008
				1514752500|739.99999997|737.00000036|737.00092207|738.40049746|737.63368353|13121.83334060
				1514752200|741.64000010|737.93180098|739.89999995|741.00000000|739.47160774|1853.14158263
				1514751900|740.99999999|738.00049747|740.99999999|739.00049746|739.92621484|25510.15227361
				1514751600|739.99000000|737.00049768|737.00144510|739.98999999|738.86968626|11192.44827277
