situation elements:2
	8|Gen|1251
	31|Date|2017-11-03 21:52:00.719000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:293.00000000
			high24hr:293.67299991
			highestbid:292.00000093
			percentchange:0.05585590
			low24hr:272.00000000
			lowestask:292.93346490
			candle300|288
				1509706200|293.41170212|292.00000019|292.19999864|292.00000019|293.36386171|125867.67784146
				1509705900|293.18104046|291.99999621|292.99999999|292.78181045|292.85072923|7236.37442415
				1509705600|293.67299985|292.03250215|292.78181040|293.67299984|293.45644846|46391.33031069
				1509705300|293.67299991|291.99999634|293.50000001|292.67500000|293.22878221|64610.66825888
				1509705000|292.67500000|291.99999621|292.00000014|292.00000000|292.24397447|21675.99115695
				1509704700|291.99999736|291.00000198|291.99999621|291.00000198|291.49095225|25198.24296321
				1509704400|291.99999875|290.60000207|291.99999789|291.00000115|290.98076597|8186.03667424
				1509704100|292.29999959|291.00000104|291.00000104|292.29999959|292.14383356|22415.86923918
				1509703800|292.29999997|291.00000005|291.00000209|291.89696996|292.05325198|49167.38135718
				1509703500|291.89999955|290.60000012|290.60000336|290.60000012|290.79089567|13523.74130781
				1509703200|291.90288063|290.56400210|290.60000018|291.60239997|291.42933987|11337.09336149
				1509702900|291.50000000|289.77018278|291.50000000|289.77018280|290.39149739|29787.72167598
				1509702600|291.60239963|289.00000000|289.77018272|290.39999998|289.83145278|70583.93724744
				1509702300|290.40000007|289.20000003|290.00000006|290.00000008|290.01576322|26348.60613458
				1509702000|291.00000153|290.00000008|290.00000008|291.00000150|290.49798492|25636.45644196
				1509701700|291.60000000|290.00010229|291.59999963|290.00010229|291.27779966|13936.04584472
				1509701400|291.62244811|290.00000000|291.62244811|290.13131314|290.73744111|16303.18703390
				1509701100|292.12251571|290.13131314|290.13131314|291.00000021|291.10014614|46855.87423549
				1509700800|292.19999952|290.99999947|291.00000009|291.00000000|291.04968167|18087.93176163
				1509700500|292.20000006|290.45700004|290.99999947|291.00000001|291.25979020|31431.69414501
				1509700200|291.47999927|290.40000000|291.00000004|290.49899994|290.57929854|24073.24256295
				1509699900|291.49900000|290.00000037|290.49899994|290.00000037|290.60721640|36039.75478364
				1509699600|291.45499992|290.00000000|290.00000024|290.56399999|290.60899210|39808.58750122
				1509699300|291.98999924|290.56399999|290.56399999|290.57007230|290.73638856|40167.31280163
				1509699000|292.20000000|290.57007224|290.57007230|291.15246272|291.25074628|46075.07252765
				1509698700|292.20000006|290.57007339|292.19999971|291.70000000|291.70393500|37352.18504680
				1509698400|291.70000000|291.20683951|291.69500000|291.20683951|291.61969126|20514.93089573
				1509698100|291.70000000|291.00000000|291.20683951|291.69999979|291.44946722|31470.46347712
				1509697800|291.70000000|290.57000014|291.69999982|290.57000014|291.40755143|25564.41928626
				1509697500|291.40000000|290.56000010|291.40000000|290.56000010|291.22417360|9268.72183865
				1509697200|291.70000000|290.12849877|291.50000000|290.55700001|290.59355669|83593.34028330
				1509696900|291.79999658|290.02015211|290.55700001|290.55700003|291.00994440|6203.59360606
				1509696600|292.15246325|289.18815949|290.55700037|292.15246325|290.72845092|41886.03431855
				1509696300|292.67500010|290.76325971|292.15246337|290.76325971|292.04691989|14719.07985017
				1509696000|292.67500010|290.76325761|292.67500010|291.00000000|291.24687467|63042.13671703
				1509695700|292.48853331|291.00000000|291.00000000|291.70000080|291.59952972|23154.82594201
				1509695400|292.38800000|291.38518132|291.70000060|291.99998978|291.97947317|42441.32006753
				1509695100|291.99999000|290.50000008|291.99998982|291.38518132|291.54326881|32783.65755700
				1509694800|291.38518132|289.21400036|291.30000000|289.99999999|290.22457667|108928.25931819
				1509694500|290.00000000|288.93160817|289.71028970|289.89999989|289.99377925|57928.55452775
				1509694200|290.00000000|288.01600004|289.89999997|289.32736515|289.31149557|77592.00649882
				1509693900|289.32736487|288.10000000|289.32736487|288.61138967|288.36956126|48936.22157096
				1509693600|289.32736519|288.61138939|289.32736497|289.16400004|289.21461510|24139.83918716
				1509693300|289.31125217|288.61138938|289.16400003|288.90000086|288.96286492|12463.51495771
				1509693000|289.00000000|288.10000095|288.90000086|288.70000000|288.81963966|8639.54451549
				1509692700|288.70000000|288.09999981|288.69000019|288.70000000|288.62347021|57648.72742113
