situation elements:2
	8|Gen|4026
	31|Date|2018-01-09 15:47:24.938000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:1207.98999999
			high24hr:1227.00000000
			highestbid:1206.00000013
			percentchange:0.00248132
			low24hr:948.40000000
			lowestask:1207.98999999
			candle300|288
				1515473100|1209.99999990|1205.00000010|1209.99999986|1209.99000000|1209.04323152|43453.13168300
				1515472800|1209.99000000|1205.00000003|1209.98999999|1205.18000000|1206.48613044|125710.01504944
				1515472500|1209.99999991|1205.79999997|1206.18633620|1207.99999996|1206.71242455|66177.52124044
				1515472200|1210.00000000|1206.11715030|1209.99999989|1206.11715030|1209.57939098|39644.46067272
				1515471900|1209.81514000|1200.00000001|1209.14000023|1209.10000000|1204.72230279|317149.29627026
				1515471600|1209.17681014|1198.72053991|1209.17681001|1201.01000040|1201.02803315|468884.31551175
				1515471300|1204.18200007|1199.99890000|1201.00000004|1199.99890000|1203.16117096|166347.89747783
				1515471000|1200.99999995|1196.00000000|1200.00000000|1200.99999995|1197.21592772|80756.31979378
				1515470700|1203.24007358|1197.00000145|1200.00000000|1200.44999992|1200.14688731|53675.27061627
				1515470400|1200.45000000|1197.00000010|1200.45000000|1200.44989999|1200.21218176|74429.59877638
				1515470100|1200.45000000|1196.10000022|1200.00000000|1199.14999950|1199.74315723|53236.69871805
				1515469800|1202.49999990|1196.00000016|1196.00000016|1200.55455230|1199.10743495|91344.99591809
				1515469500|1200.55455234|1194.99999997|1199.00000004|1194.99999997|1198.52586831|72844.41598344
				1515469200|1200.49999994|1188.82744568|1194.99999997|1198.00000000|1194.32465504|117897.74051573
				1515468900|1204.99999872|1198.00000000|1198.00000003|1199.99999988|1200.23519925|60182.10310338
				1515468600|1206.99999976|1198.00000000|1199.99999997|1200.50000008|1200.95127658|89643.26242219
				1515468300|1207.00000000|1196.42075649|1200.50000008|1197.00000000|1199.54417278|495238.67369236
				1515468000|1196.85057435|1189.87766461|1196.85057435|1190.99999999|1195.67816732|161615.86320760
				1515467700|1196.42075673|1190.22293286|1191.00000000|1196.42075673|1192.75948051|60551.23936594
				1515467400|1198.99999999|1186.43115613|1197.06002459|1198.99999999|1194.77293974|83248.36303946
				1515467100|1199.00000000|1182.00000001|1198.99999999|1182.00000001|1196.12553513|2156041.07618460
				1515466800|1182.52031931|1179.22850000|1182.52031931|1182.52031925|1182.35116993|47330.20734098
				1515466500|1182.99999999|1177.11433508|1179.23930718|1177.99999991|1180.25309403|177454.05748237
				1515466200|1179.00000000|1175.01557619|1176.62309843|1176.00000000|1176.19185324|17588.31416450
				1515465900|1178.18701204|1175.00000000|1177.99999995|1175.00000000|1176.89648083|56844.58299901
				1515465600|1177.13611413|1168.30000004|1177.13611396|1170.00000000|1172.99283286|16035.74717035
				1515465300|1171.99931153|1166.80000128|1171.50000169|1169.39965648|1169.99049748|13632.95162166
				1515465000|1171.99931212|1165.00000045|1171.83812416|1169.99999994|1169.41957923|58866.80092005
				1515464700|1171.99931309|1162.00000014|1169.99999994|1162.00000014|1167.77899083|30587.97911140
				1515464400|1166.50129399|1161.01973460|1162.00000000|1162.24016197|1162.68715158|23065.46757812
				1515464100|1164.54661444|1159.10000072|1164.54661444|1162.24015975|1161.68411060|42737.53484155
				1515463800|1162.36964460|1158.55809999|1159.10000054|1161.37668070|1161.87701384|111609.67803591
				1515463500|1162.36964550|1155.29738321|1161.37668082|1158.42479455|1157.87707328|16036.50066648
				1515463200|1171.14999953|1157.17363500|1160.28460517|1167.44648068|1163.99118281|53669.34001595
				1515462900|1172.37527647|1165.76789824|1171.14999981|1169.24486992|1170.06241259|121162.17145756
				1515462600|1170.57386044|1164.39780530|1169.24486992|1166.45489967|1167.89856389|55112.90815286
				1515462300|1179.00000000|1153.63083570|1166.45489973|1157.69999959|1171.07682234|1651337.95876380
				1515462000|1166.49999942|1157.69999918|1157.69999940|1160.83119567|1160.88250288|48168.30040013
				1515461700|1166.50000000|1157.82119558|1166.49999951|1159.99999985|1162.74460664|43368.17541503
				1515461400|1162.99999998|1156.45489984|1159.99999985|1157.00000000|1160.91431751|142943.92816939
				1515461100|1158.74777029|1146.09138020|1151.91287752|1155.40510000|1153.57006476|200707.41751629
				1515460800|1169.39999955|1155.40510003|1157.23000000|1169.39999955|1159.80435038|79018.32879756
				1515460500|1170.01000000|1162.07938809|1169.39999955|1170.01000000|1167.04857681|50329.43440712
				1515460200|1177.28595292|1167.99999993|1171.39999969|1176.00000000|1171.96552471|48166.64247369
				1515459900|1177.36268789|1171.39952367|1171.39952376|1172.79209927|1175.45801729|154579.00290520
				1515459600|1175.00000000|1168.25000000|1172.79209927|1174.35487263|1172.89513122|552355.56866446
				1515459300|1174.35487247|1159.24202963|1174.35487247|1160.39079996|1166.91148650|91745.22323707
				1515459000|1160.39079996|1155.87920997|1160.39079996|1158.64633968|1158.83728446|31257.37556377
				1515458700|1158.90000000|1154.41602295|1158.64633972|1155.87920986|1156.82785155|26719.48550223
				1515458400|1155.43399990|1151.79630905|1155.43399990|1154.25999993|1153.96261595|33758.73829701
				1515458100|1154.26000000|1150.26000003|1154.26000000|1151.00000013|1152.24194771|151587.49533707
				1515457800|1154.26000000|1148.52000005|1152.00000002|1148.52000005|1151.07169479|21100.22831395
				1515457500|1151.00000000|1148.20000000|1151.00000000|1148.20000000|1149.51743532|30583.27103923
				1515457200|1148.20000000|1137.67776493|1148.20000000|1137.90660651|1144.12087917|44221.70200540
				1515456900|1137.87920990|1129.80000030|1137.87920990|1129.80000030|1133.84221045|18702.31751348
				1515456600|1131.94241547|1128.00100017|1129.80000029|1128.00100017|1129.03060107|5718.41163494
				1515456300|1131.94241545|1127.50000057|1128.00000060|1129.79999998|1129.59311994|16361.07676763
				1515456000|1131.94241546|1125.14600001|1129.80000000|1128.42415808|1129.34369468|41814.01842893
				1515455700|1135.59999993|1128.42415808|1128.42415808|1135.59999993|1131.51333913|73243.84222543
				1515455400|1137.36524252|1124.54996795|1135.59999996|1134.47654729|1133.48085944|19753.13541419
				1515455100|1135.63527164|1124.54996734|1124.54996734|1127.80000002|1130.73637738|126814.38838377
				1515454800|1131.35884991|1125.35885032|1125.35885039|1128.31000000|1129.11788896|62256.32144402
				1515454500|1128.30000003|1114.91170649|1127.20000008|1114.91170649|1125.20903377|21236.78630131
				1515454200|1119.38926296|1110.54412765|1119.38926293|1117.99999972|1116.22080799|36836.40910205
				1515453900|1119.99999990|1110.54412766|1110.54412766|1117.56588810|1115.38221439|100359.63965091
				1515453600|1117.56588810|1111.80189964|1113.20000025|1117.56588792|1115.79950343|170469.26694479
				1515453300|1124.70009224|1113.49999994|1117.56588798|1113.49999994|1120.03154377|341597.13624093
				1515453000|1113.54412764|1100.03000006|1113.49999995|1106.10000000|1108.26205491|87265.46996100
				1515452700|1107.99999999|1094.74800001|1107.99999999|1101.10000001|1099.03099636|225054.65050351
				1515452400|1120.00000000|1101.10000000|1103.99999995|1120.00000000|1111.54781097|166401.86138667
				1515452100|1127.00007046|1115.50938756|1119.00000000|1127.00007046|1119.92183304|73893.26423107
				1515451800|1131.00000000|1127.00007046|1127.80000000|1130.99999998|1128.64273108|31641.41771498
				1515451500|1133.66656103|1128.58595527|1131.00000000|1132.00000000|1131.60353850|92734.18570918
				1515451200|1136.00000010|1129.75954531|1132.00000000|1136.00000010|1131.47202568|41669.82755990
				1515450900|1141.07061090|1132.17611054|1139.97000000|1136.00163178|1137.18234246|58919.75851928
				1515450600|1142.87920989|1131.86873195|1131.86873195|1140.79909194|1140.32881700|64075.12579776
				1515450300|1142.00000000|1135.11000000|1140.79909202|1136.44833750|1139.69442643|58472.36808087
				1515450000|1138.87920990|1135.48999972|1136.42990395|1135.48999972|1137.18641427|30465.87608963
				1515449700|1135.99999999|1121.43399990|1131.00000026|1125.87920990|1129.97421317|112245.97180967
				1515449400|1142.00000000|1125.87920990|1125.87920990|1142.00000000|1133.81668866|73888.88234700
				1515449100|1151.99999993|1141.55820750|1142.00000000|1150.00442500|1146.77853326|119198.37195476
				1515448800|1155.99999996|1150.00000000|1150.00000000|1154.84675176|1152.37364518|108702.56592735
