situation elements:2
	8|Gen|4051
	31|Date|2018-01-10 04:17:14.968000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:1197.34125939
			high24hr:1249.77500008
			highestbid:1195.00000008
			percentchange:0.09385792
			low24hr:1057.06391647
			lowestask:1197.34125939
			candle300|288
				1515518100|1197.34125939|1193.57793733|1197.34125939|1196.00000000|1195.73487737|8768.27579919
				1515517800|1197.34125955|1193.99999994|1197.34125923|1193.99999999|1194.97222351|6086.73893412
				1515517500|1200.16016176|1194.00000000|1195.94999999|1200.16016173|1195.83694169|48419.16959101
				1515517200|1210.85010192|1196.13100010|1200.16016173|1209.98999994|1203.99781601|158428.37285937
				1515516900|1209.99000000|1205.00000000|1209.98999994|1209.99000000|1209.06014923|30552.23536835
				1515516600|1209.99000000|1204.00000003|1209.99000000|1204.99999999|1206.26743061|118763.35329376
				1515516300|1205.00000000|1200.00000002|1204.00000004|1203.99999844|1204.11049179|65399.20187511
				1515516000|1205.00000000|1197.43867938|1200.00000000|1201.99999991|1201.07446562|77480.02715034
				1515515700|1201.99999995|1197.95947608|1201.99999995|1200.00000000|1200.05630867|326809.73347415
				1515515400|1200.00000000|1196.13100010|1200.00000000|1196.13100010|1199.87509015|223067.32106221
				1515515100|1197.95947610|1191.12123140|1196.13100010|1197.95947610|1194.81170766|27336.66304207
				1515514800|1197.95947618|1190.00000085|1197.95947618|1191.00000000|1193.49489707|11154.54502361
				1515514500|1197.49999978|1190.00000021|1191.00000000|1192.05000001|1191.91127811|11370.54143194
				1515514200|1197.49999999|1191.06000021|1192.05000001|1197.49999999|1193.41705640|5985.80902897
				1515513900|1198.98798508|1190.98798512|1197.49999999|1195.99999999|1192.82875781|50307.52745371
				1515513600|1200.00000000|1195.49998973|1196.00554000|1195.49998975|1197.46481642|27112.89675673
				1515513300|1196.94400419|1188.00000004|1195.49998983|1188.00000004|1190.64763141|212275.43834672
				1515513000|1189.99999996|1180.12297489|1181.66484808|1189.49999996|1183.55046236|83150.66808618
				1515512700|1191.00000000|1185.00010017|1189.00000000|1190.99999993|1189.38627280|79543.09647712
				1515512400|1198.99999982|1190.00000000|1190.00000003|1198.99999982|1193.35835519|81770.18472086
				1515512100|1199.33518556|1192.44935144|1198.99999982|1199.33518556|1195.91795372|46416.89316476
				1515511800|1207.00000000|1191.16057499|1199.32000000|1206.99999893|1199.55098527|360896.44721964
				1515511500|1206.99999990|1200.00000000|1206.99999990|1200.89999986|1204.57178331|180533.78800014
				1515511200|1205.49590473|1200.00000003|1203.89999987|1201.70000000|1202.56061646|61587.64690055
				1515510900|1201.76300533|1188.45788913|1199.00964672|1189.60000100|1195.76836410|131660.54132630
				1515510600|1198.99925098|1188.97039290|1189.60000003|1191.51287207|1191.46549073|98454.09982799
				1515510300|1200.00000000|1191.00000000|1191.51250006|1198.20000000|1197.92307817|62725.79383910
				1515510000|1200.00000000|1189.02500010|1199.99999999|1190.00000000|1193.48816004|570725.23262346
				1515509700|1197.99999988|1189.02500002|1191.99999996|1195.00000000|1191.87837176|96174.81274861
				1515509400|1195.99999985|1186.80028352|1195.90000000|1190.09999994|1192.70159494|61449.37525134
				1515509100|1192.85010214|1186.00000008|1190.09999993|1187.21650004|1191.38553313|487252.86189270
				1515508800|1189.26919526|1178.95250000|1189.26919526|1182.99999996|1182.70639627|67676.46523802
				1515508500|1183.04306901|1174.90000010|1182.99999996|1174.99999896|1177.75315757|114891.93170302
				1515508200|1174.99999995|1169.14365001|1174.90000009|1170.89999998|1173.03578152|63333.16626748
				1515507900|1170.90000000|1157.96000000|1170.90000000|1158.99999992|1163.03223157|43054.40015718
				1515507600|1162.70000000|1148.00081768|1153.00000006|1148.00081768|1155.74015521|126610.19629307
				1515507300|1163.89999988|1148.00000004|1154.99999982|1160.00000000|1156.48403241|68248.68760349
				1515507000|1173.89999999|1158.00000000|1163.89999991|1173.27012617|1163.21139736|261046.25495713
				1515506700|1173.27012619|1152.99000000|1165.29906935|1157.89999995|1161.07004601|289040.42479103
				1515506400|1157.74404023|1127.00000000|1154.00000000|1127.00000000|1145.08544162|262049.27763221
				1515506100|1143.99999987|1125.99999998|1128.00000000|1143.99999987|1135.74950275|281674.27164280
				1515505800|1143.99999987|1124.00000000|1143.99999982|1136.18002032|1130.90216597|234017.53734632
				1515505500|1159.18002024|1135.67415822|1141.00000025|1159.18002024|1144.34698446|402273.26239920
				1515505200|1165.00000000|1157.54839645|1157.54839645|1160.99999911|1160.15641952|136009.58880108
				1515504900|1171.00499997|1161.00000000|1161.50000000|1171.00499997|1162.84769658|158409.13081460
				1515504600|1175.81230969|1166.00000000|1174.00000003|1167.99999975|1169.65855208|203044.58127986
				1515504300|1182.30781297|1164.41431080|1164.90000000|1171.72683753|1171.00380917|166614.69387346
				1515504000|1182.96590998|1165.46210526|1171.72683753|1165.46210534|1173.38633378|489465.98275199
				1515503700|1184.00000000|1165.46210522|1167.85000003|1184.00000000|1177.81364746|451304.50489958
				1515503400|1194.99999982|1182.06039434|1184.00000000|1185.00000016|1184.73339863|66976.59712940
				1515503100|1199.99999995|1182.06039434|1185.99999996|1199.99999995|1189.41619890|209179.90908582
				1515502800|1202.00000000|1197.93579990|1199.99999995|1197.93579990|1201.00753672|47641.93515964
				1515502500|1197.93579998|1193.00004480|1194.00039830|1193.00004480|1195.42316492|53755.16348255
				1515502200|1197.93579947|1186.10250073|1193.00004462|1186.10250075|1193.38017051|82331.17253970
				1515501900|1192.98004453|1186.10250004|1186.10250062|1190.69999999|1190.29120699|73650.47094832
				1515501600|1196.61710956|1188.05673003|1190.69999999|1191.72175823|1191.18771840|74215.78353876
				1515501300|1202.00000000|1191.72175823|1191.72175823|1202.00000000|1195.34902840|79042.95817548
				1515501000|1203.99999984|1196.48142686|1197.95000000|1200.00000000|1200.40959409|254083.53909494
				1515500700|1210.00000000|1200.00000000|1200.00000000|1208.05000000|1204.40023194|40161.88543911
				1515500400|1214.99999982|1206.88917100|1206.88917124|1212.00000011|1212.78025676|68051.86102842
				1515500100|1212.00000009|1212.00000009|1212.00000009|1212.00000009|1212.00000009|3480.36752869
				1515499800|1216.98999999|1212.00000024|1212.00000024|1214.99998900|1215.62903668|82047.94338999
				1515499500|1217.89879864|1210.00000003|1214.99998899|1212.97979997|1214.46136184|169329.87597344
				1515499200|1214.99999996|1207.05000001|1210.00000008|1214.99999996|1212.41320419|131919.44496278
				1515498900|1213.00000066|1210.00000163|1213.00000065|1210.00000163|1211.00779883|12098.08851459
				1515498600|1216.45533272|1209.07671999|1210.00000151|1209.07671999|1213.06237526|9245.80533953
				1515498300|1219.15248230|1209.07671996|1209.07671996|1218.47199627|1216.55939213|101541.70890444
				1515498000|1219.00000000|1209.48000006|1219.00000000|1210.46002330|1212.52546359|174037.15675799
				1515497700|1210.46002337|1202.99999999|1210.46002333|1203.00000000|1208.80282797|195433.22829179
				1515497400|1204.99999995|1196.48142686|1203.00000000|1199.04069554|1201.23090781|38458.89247534
				1515497100|1202.19399941|1192.13406356|1199.04069557|1202.19399941|1199.35140283|32539.96385511
				1515496800|1204.50625166|1196.99999990|1203.99999928|1203.05044273|1203.46872426|113298.50790622
				1515496500|1203.05044278|1182.00128540|1202.99999996|1193.00000000|1192.55871402|701202.61813961
				1515496200|1203.48999969|1193.00000001|1193.00000001|1200.01000006|1199.29808658|104577.41634432
				1515495900|1207.41413318|1200.01000000|1200.01000003|1206.99999996|1203.47985632|32703.00598734
				1515495600|1208.16843018|1191.00000000|1206.99999996|1191.00000000|1202.91774248|126853.59952151
				1515495300|1195.37983353|1189.99964997|1191.00000000|1195.37983351|1194.28836742|212397.70101789
				1515495000|1195.37983353|1165.00000000|1190.00000015|1165.00000006|1179.13955467|341722.06811664
				1515494700|1173.03546999|1154.87000000|1165.20651117|1160.77980473|1159.48273396|504328.18713492
				1515494400|1182.18100011|1160.00000001|1160.00000001|1170.00000000|1168.38804795|252583.98488024
				1515494100|1188.07999975|1168.77980474|1182.18100014|1184.86780950|1175.40445682|1053460.01354350
				1515493800|1198.99999999|1184.99999996|1184.99999996|1186.46002351|1192.89574367|332707.68537653
				1515493500|1190.00000000|1180.50728983|1186.46002351|1186.61316511|1185.37075898|132330.70196819
				1515493200|1190.99999996|1182.36398146|1188.46002339|1182.36398146|1188.99705835|888486.79653481
				1515492900|1205.15248209|1182.36398133|1182.36398145|1205.00000000|1188.32888683|522631.26542247
				1515492600|1215.10724099|1201.00000000|1205.15248209|1208.15248241|1209.04652532|274264.95341286
				1515492300|1221.49999980|1197.56568183|1211.00000000|1221.49999974|1203.76885443|446699.95413582
				1515492000|1221.49999984|1214.01096860|1218.22901804|1214.01096860|1217.03242482|38299.51776683
				1515491700|1229.99999976|1214.01096855|1214.01096857|1227.99999999|1221.82145125|303676.32127065
