situation elements:2
	8|Gen|2471
	31|Date|2017-12-10 10:51:48.374000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:460.32582022
			high24hr:487.04221410
			highestbid:460.32582025
			percentchange:0.04430404
			low24hr:436.69872790
			lowestask:461.00110000
			candle300|288
				1512863400|461.00110000|459.08000057|460.32582015|460.00000001|460.07589455|20330.01633410
				1512863100|460.02271727|459.08000028|459.08000028|459.46980820|459.60024547|16734.39413754
				1512862800|459.61165348|458.00000000|459.61165346|458.00000000|459.51112226|12886.30977487
				1512862500|459.61481916|453.78967862|456.05933295|458.48911095|457.71454828|46103.00464532
				1512862200|461.97482031|457.72260368|457.72260368|460.02271584|459.58070452|60697.05787694
				1512861900|461.97482084|459.67664670|461.97482084|459.97436138|461.20071192|27344.39510378
				1512861600|461.98657981|460.02271499|461.98657981|460.94414407|461.05818040|4799.42296337
				1512861300|462.99925678|459.11000003|459.11000032|461.00000092|461.37317326|30381.40932782
				1512861000|462.99925900|460.70099040|461.00000091|462.99925900|462.53915586|34913.43605358
				1512860700|463.17927167|459.30555775|460.68489108|461.61146160|460.81036907|6535.01716924
				1512860400|461.61146161|457.99999967|461.61146160|457.99999967|459.74431574|36209.83167605
				1512860100|458.93645279|455.29248648|457.99999968|457.41983843|457.42330993|42105.38638814
				1512859800|460.98393996|457.41983845|457.41983845|459.13994180|459.22246192|44556.49272694
				1512859500|463.17927168|459.13994073|459.13994162|463.00000000|461.41943996|48440.53825546
				1512859200|463.17927168|460.00000091|463.00000000|460.73880008|461.43038404|20282.03430480
				1512858900|462.63205703|458.40000011|460.73880063|462.63205703|460.76512548|53594.37175803
				1512858600|464.02134163|458.28981004|462.63205710|460.56523689|462.37857789|64623.74228989
				1512858300|463.50046373|457.00000000|460.56523620|458.27386652|459.20958803|44492.60896244
				1512858000|463.90025799|449.67515749|458.27386652|462.64149000|458.83497707|120508.85284143
				1512857700|463.49999999|462.00000000|462.64149000|462.08563764|462.92718586|33724.84793907
				1512857400|462.08563764|460.99999688|462.00000000|461.00000000|461.04719776|10046.28805734
				1512857100|460.99999783|460.00000000|460.99999756|460.00046001|460.76608262|23210.41258882
				1512856800|462.04741362|459.08045920|460.00000002|460.00000001|461.09561992|62553.97085831
				1512856500|460.45044747|458.93645234|460.00000000|458.93645234|459.46258804|7765.44564666
				1512856200|459.94999933|456.54695773|458.93645232|458.02726777|457.22875307|55957.58614046
				1512855900|459.96145721|458.02726765|458.02726769|458.18600088|459.22274540|25079.10774859
				1512855600|460.00000000|458.00075830|458.18600079|458.91000000|459.47922840|24166.96443577
				1512855300|458.91000000|457.09200000|458.00075825|457.09291442|458.08349670|31709.31388998
				1512855000|458.03107984|456.00000011|457.09291442|456.00000011|457.87817288|5597.83197004
				1512854700|456.31296235|454.84470006|454.91400124|454.84470006|455.89872110|5353.07803166
				1512854400|455.34490376|451.68850042|454.84469999|452.15900010|454.01701260|79049.71845120
				1512854100|454.37299779|451.68850012|453.00000000|452.17775001|452.64917036|10733.41037272
				1512853800|455.65295679|452.42700000|452.42700000|454.59330197|454.12463872|10394.97345623
				1512853500|455.95981523|453.88300012|454.59330201|454.00000008|454.33923459|16569.70970471
				1512853200|455.95981601|452.17774999|453.88300004|455.86689387|453.56542775|37371.39221702
				1512852900|458.97966203|455.86689387|455.86689387|458.97966127|457.40788114|21379.80809254
				1512852600|458.97966171|456.70821143|457.34400068|456.70821143|457.41417001|48873.58085854
				1512852300|458.97966196|456.70821143|457.49999999|457.29000063|457.81634594|53697.62435407
				1512852000|460.45044746|457.29000050|457.29000050|458.59497200|458.69350633|49753.81964112
				1512851700|460.45044747|458.59497195|458.59497195|459.91998996|459.74013321|195056.68202001
				1512851400|459.99999999|457.29045810|459.50000000|459.11916017|459.46859743|133797.39583147
				1512851100|459.76799964|455.29248740|457.29000007|457.00000001|456.96044843|39621.62632375
				1512850800|459.79278941|457.00000000|457.00000001|459.75071941|457.73594255|46049.89213823
				1512850500|459.72743417|457.00000031|459.09775700|457.97752297|458.75113813|41526.99789670
				1512850200|458.09994997|454.61832452|457.00000024|454.61832452|455.91403197|59983.08275958
				1512849900|454.61832456|451.00000000|454.61832456|453.00000001|452.83469119|99604.64903818
				1512849600|455.86650003|452.17775021|453.43999952|454.00045465|453.85527736|88286.81718683
				1512849300|455.86650003|454.00000032|454.00045462|454.97001140|454.97023704|62931.65622717
				1512849000|455.00000000|453.31151621|454.97001134|454.50000001|454.64256755|25992.58232478
				1512848700|454.97001186|453.00000000|454.50000000|454.20009800|453.78287707|51887.31028458
				1512848400|454.20009800|450.20009779|454.20009800|450.20009780|452.77196815|88532.67497102
				1512848100|450.20009800|445.00000000|450.20009779|445.00000000|448.07761463|14633.16351119
				1512847800|447.82114544|444.99999996|444.99999999|445.20854525|445.15535756|309073.14768343
				1512847500|447.37599538|445.15024400|446.95399396|446.00000000|445.66733177|46825.02234461
				1512847200|448.89999999|443.00000003|445.83482273|443.00000003|445.82525664|52521.20561062
				1512846900|445.09999978|440.00000000|442.00000000|444.19999971|441.90486289|243362.30254914
				1512846600|449.00000000|444.19999971|444.19999971|448.10000003|445.45974544|110925.44806673
				1512846300|449.62870280|447.20000000|449.10999837|448.21177991|448.28298032|76366.32767521
				1512846000|449.62870297|446.90000000|447.13449921|449.24999987|447.71911097|78171.60612296
				1512845700|449.45322847|446.42565515|449.24999991|448.00000000|448.21259520|16178.67331137
				1512845400|453.48964070|445.39032497|448.40300000|453.48510583|450.12305115|104521.59664331
				1512845100|454.14119976|450.32460760|452.57896003|451.20925360|451.95010554|33037.49185147
				1512844800|451.66648260|446.00000000|451.20925360|449.19999975|448.71643643|46463.08351872
				1512844500|450.00000096|447.44473477|447.44518226|450.00000093|448.54448123|76449.49722851
				1512844200|455.66486443|448.00000000|449.44553802|455.60000000|451.45509428|139672.54199573
				1512843900|455.66486452|448.00000000|455.66486449|448.00000000|450.57897915|139933.39822423
				1512843600|454.20000000|446.72783270|448.00000000|454.20000000|449.47046029|173401.36339126
				1512843300|455.00000000|452.00000000|454.20000000|452.00000000|454.63203024|165504.06818981
				1512843000|452.00000000|443.99968878|452.00000000|445.00000100|445.97489973|201439.79548178
