situation elements:2
	8|Gen|5839
	31|Date|2018-02-15 06:51:58.013000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:905.99800000
			high24hr:921.44546126
			highestbid:903.80476807
			percentchange:0.07830870
			low24hr:836.00000000
			lowestask:905.00000000
			candle300|288
				1518637800|908.93415065|903.80476799|905.00000000|908.93415065|907.68755710|30941.56041728
				1518637500|908.93415075|906.06778153|908.93415071|906.07000000|907.59332113|10308.51999038
				1518637200|906.07778127|904.89900000|906.06778152|904.89900000|905.06846201|17512.15667469
				1518636900|904.89900000|900.00000001|904.89900000|900.00000001|903.96429011|3902.45351541
				1518636600|901.90000000|900.00000000|900.00000001|901.37999966|900.10817413|9153.02462772
				1518636300|904.99999931|901.37999969|901.37999969|903.00000000|903.80255175|21239.79689142
				1518636000|904.99999993|896.40000099|901.37999969|896.40000099|900.78008762|24195.13863311
				1518635700|900.00000001|895.00000000|898.49999999|898.25206014|897.66121773|33471.71128197
				1518635400|901.99999900|897.29639007|898.25206014|901.00000100|899.51707076|88896.74759080
				1518635100|909.99239925|901.00000003|901.00000100|909.99239925|904.05021122|37938.29986476
				1518634800|909.99240072|906.33000000|906.33000000|909.99240072|906.96112240|3543.94921628
				1518634500|909.99240091|906.34580009|906.34580140|906.34580009|906.64083423|12441.20016696
				1518634200|910.99999924|906.27169016|906.34580006|907.00000041|907.89974373|24961.72412989
				1518633900|910.99999994|906.20001217|909.79999971|907.39999993|908.74231513|22634.67480142
				1518633600|915.00000000|907.39999993|907.39999993|912.50999999|913.51254190|55968.34451731
				1518633300|913.39999985|911.00000003|912.00000000|911.39999953|911.76260842|7176.17730281
				1518633000|913.39999993|908.28002304|911.99999992|913.39999993|910.69964587|28326.73658587
				1518632700|918.00000000|913.15982366|913.15982366|916.00000000|916.01415259|22182.37024282
				1518632400|918.79999993|915.00000015|916.02272224|918.79999992|917.69536266|14495.71991055
				1518632100|921.44546126|918.79999997|918.79999997|918.87900000|920.48546440|119635.77100675
				1518631800|918.87900000|916.89346618|918.87900000|917.75827900|918.75132908|141068.57884945
				1518631500|917.75827865|913.50000000|917.75827865|913.80000001|915.05418865|54332.04240356
				1518631200|915.00000000|913.59999986|913.80000001|913.59999987|913.82544630|17358.73327735
				1518630900|913.59999994|911.08800061|913.50000000|913.59999993|913.20768591|8068.98123602
				1518630600|913.59999999|911.00000000|911.08800061|911.08799999|913.15235197|6370.01966953
				1518630300|912.00000000|906.00000239|906.75000084|908.01899082|908.24756476|67964.49283087
				1518630000|910.35420091|906.00000008|908.01899064|908.98999990|909.41056410|31371.10521071
				1518629700|908.98999995|905.35420000|908.98999995|905.35420091|907.61177761|27131.45334608
				1518629400|907.99999996|904.95011763|905.35420051|907.99999994|906.83146419|99877.93953860
				1518629100|908.00000000|907.40000000|907.99999994|907.40000000|907.75384894|11261.42024273
				1518628800|910.09999975|906.69000006|907.40000000|910.09999975|908.60989078|28913.44423349
				1518628500|911.99989999|908.03383046|908.03383046|911.00000000|910.55122501|22026.48915129
				1518628200|912.99926031|910.71826043|911.69999990|910.71826043|911.77788950|10159.42480142
				1518627900|913.49999992|910.71825977|911.50000000|912.99999954|912.93476309|19427.00567708
				1518627600|912.76282246|908.51000021|911.00000000|908.99999997|910.87811677|22668.45168794
				1518627300|910.98999999|906.00000000|910.98999999|908.43999995|910.27203772|61528.43624327
				1518627000|910.44000001|905.00000022|908.43999995|905.00000022|908.46017030|13219.19949324
				1518626700|908.99999940|904.11737208|905.00000005|905.77400009|906.36372644|81653.79969106
				1518626400|913.74999999|905.77400004|905.77400011|913.74999999|909.02342670|116540.00399387
				1518626100|915.00000099|910.36478072|914.08499986|915.00000087|914.16397191|53700.64109436
				1518625800|915.77789999|913.00000000|914.10000000|913.00000000|914.77270320|137189.78985487
				1518625500|913.24987074|908.00000000|913.00000000|908.00000000|911.51082743|60016.15391573
				1518625200|913.18786936|907.40000000|908.00000000|909.99999997|911.16784627|204178.59336320
				1518624900|910.00000000|903.99000000|910.00000000|903.99000000|906.79256549|196028.79344063
				1518624600|904.81159447|899.29401000|904.81159447|899.29401003|901.96185706|36178.00047897
				1518624300|901.19789985|899.29400004|899.29401000|900.99999992|900.51152622|34079.51545295
				1518624000|903.00000000|899.32317031|900.99999992|900.00000000|900.95366761|100971.64994833
				1518623700|900.00000000|897.10200003|899.32317045|898.00000003|899.61688539|113028.69766257
				1518623400|898.07000000|893.30040036|898.00000000|894.00000000|896.83050643|54929.71649559
				1518623100|894.00000000|893.29999900|893.30000065|893.29999900|893.68915837|38381.23534348
				1518622800|894.99999980|893.00000124|893.29999900|894.99999900|893.57166056|23377.23746750
				1518622500|896.99999999|890.38300000|895.00000000|896.87222991|894.16335010|68611.48842488
				1518622200|897.76999999|892.60000005|896.87222991|894.00000000|894.73527918|48095.09708769
				1518621900|894.32750000|891.00000001|894.00000000|891.00000001|892.90352603|11788.74871410
				1518621600|891.99999999|887.00000000|891.99999999|888.22055137|888.60105044|160645.65801522
				1518621300|888.22055137|885.02269957|888.22055137|887.00000000|887.81958603|15897.47144919
				1518621000|888.22055137|885.00000000|887.00000000|885.00000000|886.73431487|208521.32424338
