situation elements:2
	8|Gen|5957
	31|Date|2018-02-17 17:51:49.482000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:964.00000000
			high24hr:966.00000000
			highestbid:964.00000000
			percentchange:0.04782608
			low24hr:906.00000000
			lowestask:965.99521898
			candle300|288
				1518850200|965.99999997|963.24000003|964.00000000|963.24000003|964.74943168|3420.47807923
				1518849900|966.00000000|963.20001028|963.21000009|964.00000000|964.56329786|6779.93350622
				1518849600|966.00000000|964.00000000|964.00000000|966.00000000|965.88053575|40414.36718570
				1518849300|966.00000000|964.00000000|965.80000000|964.00000003|965.27168391|18946.46054857
				1518849000|966.00000000|963.21000043|964.00900000|965.99999999|965.29709526|25653.91520707
				1518848700|966.00000000|963.00000038|963.21000001|965.00000001|964.98948187|10618.04215147
				1518848400|965.00000001|962.00000037|964.50000002|962.00000037|964.26297961|27810.17284613
				1518848100|964.00000000|961.78500192|962.00000034|961.78500192|963.33284762|14717.76634813
				1518847800|964.00000000|961.78500111|963.78500144|964.00000000|962.55539747|21840.75664339
				1518847500|964.00000000|961.78500108|964.00000000|961.78500108|963.49781086|17619.89154502
				1518847200|963.37252673|958.00000257|961.78500108|958.00000257|963.02849206|56935.36283498
				1518846900|961.78499991|958.00000021|961.78499991|959.94000053|959.19494808|7759.51266028
				1518846600|959.99999994|956.94000125|959.94000053|956.94000125|958.54487861|1526.61223778
				1518846300|960.81994888|956.94000068|958.27769494|960.00000000|958.83317055|12136.26377961
				1518846000|960.00000000|956.94000024|960.00000000|956.94000024|959.57634619|8959.61199696
				1518845700|956.93000185|956.93000094|956.93000184|956.93000094|956.93000182|23216.27305023
				1518845400|959.00000000|956.92842150|959.00000000|957.86100140|956.95654376|31524.06047432
				1518845100|959.10000020|957.85000589|957.86100164|957.85000589|957.88823738|4492.41103150
				1518844800|960.00000000|957.82000010|960.00000000|957.82000010|958.30961964|9693.28822348
				1518844500|960.00000000|957.34127669|960.00000000|958.34127704|958.70277864|4379.39969701
				1518844200|964.99999982|957.34127697|957.34127704|964.50000003|964.28771716|586279.44439070
				1518843900|965.00000000|964.50000002|964.50000002|964.50000004|964.50113664|467317.47775628
				1518843600|965.00000000|964.50000002|964.50000002|964.50000006|964.57985548|43424.39097876
				1518843300|964.99999998|964.50000002|964.99999998|964.50000003|964.57681234|15750.98781993
				1518843000|964.99999997|964.50000002|964.50000003|964.99999996|964.51234719|17290.81096730
				1518842700|964.99999994|964.50000002|964.50000002|964.50000008|964.50138582|97054.94449226
				1518842400|964.99999995|964.50000002|964.50000002|964.50000005|964.50871146|190210.32418400
				1518842100|964.72499998|964.50000002|964.50000002|964.72499998|964.50003825|476685.72433943
				1518841800|964.72500000|960.00000082|964.50000002|964.50000002|963.97849758|114339.19107860
				1518841500|964.70097656|961.00000002|964.50000000|961.76271439|962.11080313|32410.49471996
				1518841200|961.76271439|960.00000066|961.76271439|961.76271439|961.48603087|28142.88758442
				1518840900|961.76271439|959.01000000|961.76271439|959.01000000|960.07202782|18677.48918706
				1518840600|961.00000000|958.70000236|961.00000000|960.42381734|960.76089697|14243.85920409
				1518840300|960.42010046|959.90000003|960.42010046|959.90000003|960.00215483|22471.28512422
				1518840000|959.96829000|958.70000000|959.96829000|958.70000000|959.87459506|3355.26566310
				1518839700|958.90000000|957.79000000|958.70000000|958.90000000|958.80958572|5710.22522548
				1518839400|959.90000003|957.69000002|957.79000000|958.00000000|958.96356395|22647.45425359
				1518839100|958.90000000|952.10000160|958.90000000|956.41405767|955.21645660|70986.68727987
				1518838800|956.41405969|956.41405767|956.41405767|956.41405969|956.41405830|10269.49064298
				1518838500|956.41405998|951.57578772|951.57578772|956.41405998|953.69871639|112.44780223
				1518838200|956.41406316|951.62948109|956.41406316|955.00000000|952.94518069|14493.68654218
				1518837900|955.00000000|954.00000223|955.00000000|954.00000223|954.46109859|2435.43011268
				1518837600|955.00000000|953.00000458|955.00000000|954.84548978|953.58748632|13291.13814392
