situation elements:2
	8|Gen|4793
	31|Date|2018-01-25 15:17:34.934000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:1093.97816628
			high24hr:1104.77745834
			highestbid:1093.97816630
			percentchange:0.13056107
			low24hr:956.33570710
			lowestask:1094.27795229
			candle300|288
				1516853700|1094.27795229|1091.27816633|1094.27795229|1091.27816633|1092.37576384|9502.83099825
				1516853400|1093.97816623|1090.00000000|1091.27816632|1093.97816621|1093.34280368|36086.24607114
				1516853100|1093.97816625|1086.68000000|1092.49940778|1088.00000000|1090.59793243|137059.20688013
				1516852800|1098.08789904|1085.45159493|1088.62933250|1098.07441247|1088.37088902|174181.14681007
				1516852500|1100.00000000|1095.78104410|1098.67441250|1099.80000000|1097.94172493|45587.45773867
				1516852200|1104.77745834|1099.00000000|1099.79999997|1099.99999998|1100.87269991|150624.23195714
				1516851900|1100.00000000|1095.12198569|1100.00000000|1097.71999993|1098.63216231|65764.85552891
				1516851600|1097.72000001|1092.99999991|1096.71999997|1092.99999991|1097.05121349|57845.83848297
				1516851300|1096.00000000|1091.79987013|1095.99999992|1095.60000000|1094.61937997|26230.74334571
				1516851000|1095.60000000|1092.67245066|1095.60000000|1092.67245066|1095.24416078|52112.70497078
				1516850700|1092.44989272|1086.00000002|1092.44989272|1086.00000002|1089.55634956|23880.53397744
				1516850400|1090.02198560|1082.52198565|1089.52198558|1089.99999998|1089.68993142|14797.56381023
				1516850100|1090.00000000|1080.12198567|1090.00000000|1080.41458782|1083.61911129|22934.46302382
				1516849800|1087.00010000|1081.00000000|1081.00000000|1087.00000000|1085.12529446|45403.02338111
				1516849500|1089.99999996|1086.42081498|1086.42081498|1087.94676262|1087.67434329|36447.48893903
				1516849200|1089.00000000|1085.35129000|1087.94676262|1087.42081499|1087.26907968|81496.83178427
				1516848900|1089.00000000|1081.70189444|1087.42081499|1088.99999999|1084.61363925|53075.71484905
				1516848600|1091.24788716|1084.35011271|1087.65348622|1091.24788716|1088.63870110|79716.27774480
				1516848300|1091.41156078|1087.00449183|1091.24788716|1088.00000000|1089.64174051|57348.25048760
				1516848000|1088.00000000|1082.85664121|1088.00000000|1084.18355456|1087.12350784|138544.37538526
				1516847700|1087.99998999|1078.79000000|1084.18355458|1078.79000000|1083.34482723|241225.62005339
				1516847400|1078.79000000|1076.99999985|1078.79000000|1076.99999985|1078.40278674|50943.27079756
				1516847100|1076.99999999|1073.90189435|1075.00000000|1073.90189436|1075.67023121|13132.05219747
				1516846800|1075.23000000|1072.00000001|1075.23000000|1073.17368001|1073.71800767|24057.53403204
				1516846500|1074.79486378|1069.19486379|1073.17368002|1071.10000000|1071.85200245|34160.77168907
				1516846200|1071.10000000|1067.84804932|1069.00000000|1068.94804924|1069.28302279|29848.99195462
				1516845900|1069.81876269|1067.54804926|1068.04804927|1067.84989279|1068.47767205|58890.91692476
				1516845600|1067.66752682|1061.86036808|1067.66752682|1065.14804934|1065.74600940|24935.44954318
				1516845300|1067.66752682|1060.94964924|1067.66752682|1060.94964924|1065.25642287|9418.37148488
				1516845000|1067.15181524|1060.00048727|1061.24884923|1067.15181524|1064.18675056|53198.26019553
				1516844700|1074.23413445|1066.04989273|1067.15181524|1074.23413445|1069.66695924|23433.08260622
				1516844400|1074.23413445|1068.56636237|1074.23413445|1070.00000000|1070.16968541|9858.35668593
				1516844100|1074.23413448|1069.10000000|1069.81876269|1069.10000000|1072.94399233|193176.12576794
				1516843800|1073.91825703|1067.94989275|1072.94989264|1071.30247670|1072.18020653|286617.25845487
				1516843500|1071.30247670|1068.24989283|1071.00000000|1068.99999999|1069.83034190|41485.80721235
				1516843200|1069.00000000|1065.04989273|1068.99999999|1066.99999999|1067.14924004|16480.02384331
				1516842900|1068.74989267|1063.54989275|1066.99999998|1063.65500002|1065.50521994|7172.81624310
				1516842600|1070.59415320|1064.00000000|1064.99824071|1064.00000000|1068.81982022|85288.66642300
				1516842300|1064.44398726|1059.47902757|1064.44398726|1059.47902757|1062.71364686|10655.16479719
				1516842000|1059.65441496|1055.90000000|1059.44989286|1055.90000000|1059.38122657|4231.46508677
				1516841700|1060.00000000|1057.77870351|1059.65441500|1059.00000000|1058.99490408|28649.65511024
				1516841400|1059.00000000|1051.66754360|1058.99999999|1056.00000000|1054.55666474|51809.45715854
				1516841100|1059.44894484|1056.02086525|1056.81291087|1058.42086526|1058.60705524|1196.19386487
				1516840800|1059.44894475|1054.72086526|1057.82086526|1055.00000000|1055.37652602|7224.54147710
				1516840500|1055.00000000|1051.72086526|1055.00000000|1052.00000000|1052.48027730|4138.14517490
				1516840200|1057.49999996|1052.00000000|1052.00000000|1057.32086524|1053.70086510|148252.44570081
				1516839900|1057.56360015|1052.62857677|1057.56360012|1056.55208426|1054.41347838|78676.05953365
				1516839600|1059.12086524|1054.00000000|1056.72067024|1054.00000000|1055.88761186|6567.67684449
				1516839300|1054.00000000|1052.98036000|1054.00000000|1052.99999996|1053.83448817|21448.22987204
				1516839000|1056.59741803|1049.68384277|1050.39741810|1053.30634811|1053.31058647|36228.64137395
				1516838700|1061.23239167|1052.85183947|1053.50634811|1057.00000000|1055.41454186|45262.37894395
				1516838400|1064.44398726|1051.67893916|1057.57106712|1062.01529899|1059.36971895|124120.97895456
				1516838100|1062.01529998|1056.95045980|1062.01529900|1056.95045980|1060.22620884|121527.41542131
				1516837800|1056.95045980|1050.00000001|1056.95045980|1054.53442233|1054.29476469|50357.10248981
				1516837500|1060.00000000|1048.01020000|1054.99999987|1048.01020019|1053.47440843|97104.12668537
				1516837200|1050.01011000|1048.01020000|1049.48000000|1049.00000006|1049.05591528|25971.08337421
				1516836900|1050.98149610|1047.89999983|1050.00000000|1047.89999983|1049.83760067|69316.28694267
				1516836600|1048.12000000|1043.49602470|1046.65401439|1043.49602470|1047.75127226|32163.17039747
				1516836300|1046.65401441|1038.99999998|1044.08623000|1039.00000001|1042.50455348|26660.46020563
				1516836000|1039.05167700|1037.00000044|1039.00000002|1039.05167700|1038.92823184|2805.75764437
				1516835700|1039.05167711|1034.00000052|1039.05167711|1034.00000052|1037.87582615|11438.06650374
				1516835400|1039.62834560|1035.11200100|1038.52852498|1039.00000007|1037.96262154|46714.76634358
				1516835100|1040.32368155|1035.02368234|1039.00000000|1037.23531073|1037.97701379|14982.24198899
				1516834800|1037.23531077|1034.00000000|1037.23531074|1034.02368159|1034.70523464|32433.20100692
				1516834500|1035.62368159|1030.90000011|1035.52368156|1030.90000011|1035.04166177|558.58688510
				1516834200|1035.02141258|1030.00000038|1030.00000087|1032.99999998|1030.72917758|5102.09341150
				1516833900|1033.00000000|1030.21776470|1032.99999998|1031.69999996|1032.58770997|73118.95526257
				1516833600|1035.72141276|1031.69999996|1031.69999996|1035.72141250|1032.61707696|13065.38028366
				1516833300|1032.43000004|1032.42000006|1032.43000004|1032.42141266|1032.42004030|2180.44565531
				1516833000|1035.72141276|1032.42141262|1035.72141276|1035.72141276|1035.16160448|27890.00825195
				1516832700|1040.80779814|1028.98253219|1040.22141245|1037.00000000|1034.42390470|42819.58156809
				1516832400|1037.50000000|1036.00000000|1037.00000000|1036.00000000|1036.54273797|6199.40265407
				1516832100|1037.76587834|1036.00000000|1037.49999999|1037.60779809|1036.69164211|8170.89966883
				1516831800|1040.42602260|1036.00000000|1036.50000000|1040.42602260|1036.92595552|26572.38580486
				1516831500|1040.96587829|1037.74885970|1040.56590000|1037.74885970|1040.46493018|12516.42324562
				1516831200|1040.96587826|1037.44438646|1038.00000000|1038.44438646|1037.97323103|35268.15391638
				1516830900|1045.00999992|1037.44398725|1042.14399990|1044.59199600|1041.76277068|62097.01287686
				1516830600|1045.00999997|1036.64597569|1045.00999997|1036.84597584|1037.66148265|42328.10226824
				1516830300|1043.23004395|1036.28436668|1040.94597557|1041.74597524|1039.72292073|56040.46900077
				1516830000|1041.74597532|1038.99999994|1041.74597532|1038.99999994|1039.30129412|4196.00042305
				1516829700|1040.00000000|1036.64597564|1037.00000000|1039.40000000|1037.79676964|17457.43757064
				1516829400|1043.23004415|1038.03000003|1039.38372991|1040.95000000|1042.42181172|63197.53287118
				1516829100|1040.96663461|1036.50084981|1040.94999999|1036.50084981|1039.41125041|145707.04030203
				1516828800|1038.14850230|1035.98922546|1036.50084981|1038.13004415|1036.89630136|7028.95822966
				1516828500|1038.14850232|1036.50084979|1036.50084981|1036.50084979|1037.86529535|3534.82233805
				1516828200|1035.98922549|1033.63004444|1035.98922546|1035.98922546|1035.98343366|6418.48264553
				1516827900|1035.98922555|1033.00000000|1035.98922546|1033.00000000|1035.89289818|22553.07843196
				1516827600|1033.37785196|1028.63004443|1031.13004442|1033.37785196|1029.55376626|12646.90295490
				1516827300|1032.37785216|1027.64101401|1032.37785216|1028.49656849|1029.14491902|71785.73400650
