situation elements:2
	8|Gen|7445
	31|Date|2018-03-17 23:55:21.719000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:588.00000000
			high24hr:624.51012859
			highestbid:588.06500003
			percentchange:-0.02649004
			low24hr:588.00000000
			lowestask:591.01147138
			candle300|287
				1521291000|588.06542909|588.00000000|588.00000000|588.00000001|588.00051984|1006.95521203
				1521290700|588.00000005|588.00000000|588.00000001|588.00000003|588.00000002|36747.40812108
				1521290400|590.92023653|588.00000000|588.00000000|589.75000011|588.17112789|14585.57961730
				1521290100|591.90735624|589.36295684|589.75000000|589.36295684|591.27360981|2430.62079385
				1521289800|591.90735762|588.78588681|591.90676574|591.40280001|589.30439126|17386.89033358
				1521289500|593.33811671|590.34797752|592.79007200|591.40282324|591.39444121|19707.30266625
				1521289200|594.00000000|588.00000002|591.40282407|594.00000000|589.27230680|53278.54096708
				1521288900|596.79999733|594.00000000|596.79999480|596.79999733|596.79957653|17831.16191472
				1521288600|594.00000012|594.00000000|594.00000000|594.00000012|594.00000001|623.13570001
				1521288300|594.07649931|594.00000003|594.00000012|594.07649931|594.03886832|1273.94196213
				1521288000|599.99999967|594.00000003|594.00000003|599.99999967|595.49532118|11152.32966236
				1521287700|600.00000000|599.99999997|599.99999997|600.00000000|599.99999998|4385.12234387
				1521287400|602.67119571|599.16473936|601.00000000|601.20000001|600.64250156|3382.92858850
				1521287100|602.67119802|602.67119802|602.67119802|602.67119802|602.67119802|0.00000000
				1521286800|602.67119802|601.20000145|602.67119802|601.20000147|601.50472182|362.24691945
				1521286500|604.46999918|604.46999918|604.46999918|604.46999918|604.46999918|218.61897892
				1521286200|604.49999860|604.49999860|604.49999860|604.49999860|604.49999860|42.17959190
				1521285900|604.50828639|602.70439860|604.50828639|602.70439860|603.44620152|628.52967995
				1521285600|602.70439722|601.00000000|602.70439711|601.00000197|602.54511894|187.80836667
				1521285300|602.70439860|601.00000000|601.00000000|602.70439200|602.12228752|4779.19129113
				1521285000|602.70437731|602.70437731|602.70437731|602.70437731|602.70437731|0.00000000
				1521284700|602.70437731|602.70437731|602.70437731|602.70437731|602.70437731|313.89256822
				1521284400|602.70438456|602.70438210|602.70438210|602.70438456|602.70438254|2407.33302493
				1521284100|602.70438803|601.00000000|601.00000000|602.70438803|602.47124695|690.17802906
				1521283800|602.70439189|602.70439049|602.70439049|602.70439189|602.70439177|434.99999624
				1521283500|599.75401514|599.75401514|599.75401514|599.75401514|599.75401514|0.00000000
				1521283200|599.75401514|599.75401514|599.75401514|599.75401514|599.75401514|17.38007368
				1521282900|602.85125246|598.55391309|602.70439820|598.55391310|598.74793735|18716.67463456
				1521282600|602.43928337|598.55391216|602.43928069|599.77690620|602.30805289|641.90176053
				1521282300|599.77690620|599.77690620|599.77690620|599.77690620|599.77690620|0.00000000
				1521282000|599.77690620|598.51854977|599.77690620|599.77690620|599.62745081|1265.43698861
				1521281700|602.11126848|599.77690618|599.77690618|602.11126848|601.46815476|15558.97695263
				1521281400|604.20027044|601.51000073|601.51000073|604.20027044|602.57779310|2716.34906892
				1521281100|604.20027179|604.20027044|604.20027044|604.20027179|604.20027049|872.95498553
				1521280800|604.20027060|604.20026975|604.20027060|604.20026975|604.20026991|2568.22162460
				1521280500|606.99999471|604.20026821|604.20026821|606.99999471|605.52996734|1274.96382526
				1521280200|606.99999572|604.80506967|606.99999533|604.99999999|606.92711344|1336.10345251
				1521279900|608.48511750|608.48511750|608.48511750|608.48511750|608.48511750|0.00000000
				1521279600|608.48511750|604.99998082|608.48511750|605.70439860|605.51140438|852.46758367
				1521279300|605.70439860|605.16242574|605.70439860|605.66632525|605.25997791|603.67459019
				1521279000|606.38853341|605.70439860|605.70439860|606.38853341|606.38287088|1432.85945698
				1521278700|609.99997846|606.39000019|609.99997808|606.39000019|609.85414309|756.14431443
				1521278400|609.99998466|606.38854244|606.38854244|609.99998466|608.47447938|40.35812250
				1521278100|606.99999316|606.38853714|606.38853714|606.99999316|606.81830357|606.62701017
				1521277800|607.39799921|606.38852784|606.38852784|607.39799921|606.61899642|2480.67374118
				1521277500|609.99999415|607.39799921|609.99999285|607.39799924|609.94815824|6436.00162521
				1521277200|609.99999778|606.38359759|609.99999767|606.38359759|606.51759555|629.85554350
				1521276900|609.99999986|606.38359713|609.99999803|607.00000161|609.55868318|1227.43174071
				1521276600|610.91421196|602.24405040|607.00000125|602.24405040|607.42874800|10145.33227231
				1521276300|602.24000000|601.00000000|602.24000000|601.00000000|602.09219955|22344.72552627
				1521276000|601.00000000|599.00000869|599.00000869|601.00000000|600.54747213|8493.37114180
				1521275700|601.00000000|600.70000000|600.70000000|600.70000000|600.89415521|765.11563753
				1521275400|601.00000000|600.70000000|600.99999997|600.99999997|600.87306298|72.08537738
				1521275100|599.00000003|599.00000003|599.00000003|599.00000003|599.00000003|1.62768067
				1521274800|600.95855637|600.95855637|600.95855637|600.95855637|600.95855637|0.00000000
				1521274500|600.95855637|599.00000000|600.95855637|599.00000000|600.73766148|1347.43814452
				1521274200|600.95856329|600.95856219|600.95856219|600.95856329|600.95856289|1680.70351116
				1521273900|599.00000000|599.00000000|599.00000000|599.00000000|599.00000000|116.49053099
				1521273600|602.99999766|597.00000020|597.00000020|602.99999766|598.00703569|5189.85560751
				1521273300|603.06873244|599.00000411|602.99999834|600.20000000|600.56432694|7133.85098238
				1521273000|603.19999510|600.20000000|600.20000000|600.20000003|601.99051933|1333.82495770
				1521272700|603.19999820|602.48990397|603.19999820|602.48990397|602.98740795|1332.60217158
				1521272400|602.48990390|600.00000000|600.00000000|600.00001292|602.43312195|625.20705186
				1521272100|600.00001292|600.00001286|600.00001292|600.00001286|600.00001288|2794.58459399
				1521271800|601.99999992|601.99999992|601.99999992|601.99999992|601.99999992|1278.66177961
				1521271500|602.59679826|602.59679826|602.59679826|602.59679826|602.59679826|0.00000000
				1521271200|603.19999820|602.59679820|602.59679826|602.59679823|602.70137005|768.58799711
				1521270900|603.19999820|602.59679820|603.19999820|602.59679820|602.69462690|61.19905888
				1521270600|603.19999828|602.00000000|603.19999820|602.00000000|603.14655716|3531.57933129
				1521270300|599.00000553|599.00000359|599.00000553|599.00000359|599.00000459|3621.54056823
				1521270000|601.99999965|599.00000126|601.99999965|599.00000126|601.24135677|10.12279409
				1521269700|601.39799925|600.99999940|600.99999940|601.39799925|601.02164061|5075.29978949
				1521269400|601.99999810|600.02461320|601.99999810|600.02461320|601.94543269|3407.46564794
				1521269100|600.00000000|598.34000000|598.34000005|598.35069577|598.52973778|6683.09272203
				1521268800|598.35069577|598.34000000|598.34000000|598.35069577|598.34098954|5214.79146545
				1521268500|598.35069575|598.34000000|598.34000000|598.34000000|598.34005903|2178.39302950
				1521268200|597.26644200|596.57602950|596.57602950|597.26644200|596.63944410|69.65622913
				1521267900|598.35068577|598.35068577|598.35068577|598.35068577|598.35068577|49.99999630
				1521267600|595.72574290|595.26643722|595.26644040|595.72574290|595.29870903|1910.26382008
				1521267300|599.28526575|599.28526575|599.28526575|599.28526575|599.28526575|0.00000000
				1521267000|599.28526595|599.28526575|599.28526575|599.28526595|599.28526575|1326.95376595
				1521266700|599.36489422|596.08527417|596.08527479|599.36489422|598.84634463|4470.86951304
				1521266400|599.96486310|596.08526508|599.36489487|596.08526508|597.60268071|1713.43730466
				1521266100|599.96486966|596.08526492|596.08526492|599.96486966|599.94333744|843.06438750
				1521265800|596.08525871|596.08525871|596.08525871|596.08525871|596.08525871|0.00000000
				1521265500|598.00057632|596.08525871|596.08525871|598.00057632|596.22765290|761.21925694
				1521265200|598.39532538|597.31120363|597.31120363|598.08557631|597.35651449|946.61043892
				1521264900|596.00000253|596.00000253|596.00000253|596.00000253|596.00000253|0.00000000
				1521264600|596.00000253|596.00000253|596.00000253|596.00000253|596.00000253|0.00000000
				1521264300|596.00000253|595.72575598|596.00000253|595.72575612|595.97441802|5389.90367552
				1521264000|597.03634071|597.03634071|597.03634071|597.03634071|597.03634071|0.00000000
				1521263700|597.03634071|597.03634071|597.03634071|597.03634071|597.03634071|1.19407268
				1521263400|597.30119486|595.72574290|597.30119486|597.00000000|596.30325561|1662.71611242
				1521263100|597.05581499|597.00000000|597.00000000|597.05581499|597.04030006|93.53996358
				1521262800|597.05581501|597.05581500|597.05581500|597.05581501|597.05581500|25.76534067
				1521262500|600.00000000|597.05581433|600.00000000|598.25171897|598.85882872|1380.42604265
				1521262200|599.23597270|597.00000352|597.65346728|597.00000352|597.56300333|969.74927579
				1521261900|597.00000003|597.00000003|597.00000003|597.00000003|597.00000003|0.00000000
				1521261600|597.00000003|597.00000003|597.00000003|597.00000003|597.00000003|0.00000000
				1521261300|599.23597439|597.00000003|597.00000003|597.00000003|598.92747850|4577.40641373
				1521261000|598.63673897|597.00000003|597.00000003|598.27698300|598.05652616|455.18782530
				1521260700|597.21281160|594.93814870|597.00000000|595.93814870|595.70038596|868.80904505
				1521260400|594.28257677|594.28257677|594.28257677|594.28257677|594.28257677|485.10989600
				1521260100|595.93814870|594.28257677|594.28257677|595.00000040|594.31120309|37077.50237389
				1521259800|595.93814870|595.93814870|595.93814870|595.93814870|595.93814870|7.41878037
				1521259500|599.37911790|599.37911790|599.37911790|599.37911790|599.37911790|0.00000000
				1521259200|599.99999982|595.93817031|599.37911790|595.93817031|598.93355282|233.18056609
				1521258900|599.27911501|599.27911501|599.27911501|599.27911501|599.27911501|0.00000000
				1521258600|599.27911501|598.00000000|599.27911501|598.00000000|599.26017063|24581.36379358
				1521258300|599.27911883|599.27911637|599.27911637|599.27911883|599.27911770|1548.50867252
				1521258000|598.74388592|598.74388592|598.74388592|598.74388592|598.74388592|678.28939416
				1521257700|598.00000000|598.00000000|598.00000000|598.00000000|598.00000000|0.00000000
				1521257400|598.00000000|598.00000000|598.00000000|598.00000000|598.00000000|0.00000000
				1521257100|598.00000000|595.93814870|598.00000000|595.93814871|595.93815316|1859.64119859
				1521256800|597.99999499|597.99999499|597.99999499|597.99999499|597.99999499|0.00000000
				1521256500|597.99999499|597.99999499|597.99999499|597.99999499|597.99999499|499.99999501
				1521256200|598.00000000|598.00000000|598.00000000|598.00000000|598.00000000|222.29625626
				1521255900|599.99999437|598.00000000|598.00000000|599.99999437|599.88336614|1270.87771035
				1521255600|599.99999980|599.00000000|599.00000000|599.99999980|599.25074848|449.07647345
				1521255300|600.00000000|595.19010672|599.33782985|595.19010672|599.20884290|6395.42786146
