situation elements:2
	8|Gen|5349
	31|Date|2018-02-06 05:17:13.038000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:689.10000005
			high24hr:880.21610565
			highestbid:689.10000006
			percentchange:-0.21528632
			low24hr:688.70380332
			lowestask:692.18371835
			candle300|288
				1517854500|691.76399980|688.70380332|689.10000005|690.42490984|689.36708111|65218.53833248
				1517854200|700.03490990|689.00000000|691.27380329|698.43490984|693.54408765|138962.41400789
				1517853900|707.65490980|698.52490991|698.52490991|704.84115654|702.26329920|252334.82645947
				1517853600|714.28390156|695.00000000|704.84115658|697.55042111|699.56690678|272797.87585856
				1517853300|708.00000000|691.77072899|691.77072899|707.03076630|701.23705048|519566.32735786
				1517853000|712.81531417|707.20000000|707.20000000|712.81531417|708.99733066|116553.75854561
				1517852700|714.00531363|710.00000026|712.81531417|710.00000026|711.92425941|94352.82876025
				1517852400|716.99999993|710.05869731|711.83531416|715.56939740|713.91685106|34513.26836709
				1517852100|717.87869739|715.56939740|715.56939740|716.91000000|716.58069762|22070.77532447
				1517851800|723.59999988|716.01457394|716.91000000|723.29532633|721.40987883|35816.43788873
				1517851500|721.44838879|710.49999997|721.44838879|710.49999997|712.62466437|111574.61032407
				1517851200|713.99999995|710.00000000|710.49999997|713.99999995|710.80185854|164711.15667897
				1517850900|717.93941693|710.00000000|713.99999999|710.52504890|713.40934467|93663.08894057
				1517850600|718.60488601|710.50000000|712.09999998|718.60488601|712.16902128|155206.54814826
				1517850300|721.67544660|717.86664936|719.00000000|717.86664936|718.83204331|12626.88492893
				1517850000|721.79999988|715.09544706|717.02702273|719.99999983|717.94089468|27669.65946663
				1517849700|723.95314646|714.50000000|719.99999980|722.00227352|718.01274819|168893.63937363
				1517849400|726.00074195|722.00227393|724.43074190|726.00074195|723.28531374|25304.59513401
				1517849100|729.79999943|725.34713641|725.34713651|725.73000000|726.49732936|43974.34430700
				1517848800|729.38274617|722.00227372|725.73000000|724.97274679|725.77932075|31939.44453267
				1517848500|730.00000000|720.61483788|724.97274675|722.33483785|726.03528290|123530.69309339
				1517848200|731.88442433|719.90483775|725.64986109|730.05086864|723.61489220|70693.46264352
				1517847900|734.75250154|730.05086864|730.05086864|730.05086864|732.78014932|78180.96323566
				1517847600|740.95478712|730.05086864|730.05086864|740.95478709|737.45897483|44841.50339096
				1517847300|741.74026549|734.42905661|737.71458796|734.42905665|737.85884282|204065.65467657
				1517847000|736.69999989|730.05086886|734.42905665|731.70518341|731.29915362|44471.40253916
				1517846700|737.79026548|730.05086868|731.70518341|737.03478751|730.83994248|5481.50194552
				1517846400|741.42916712|734.59478709|739.37478741|734.59478713|737.45452833|104048.47888955
				1517846100|736.22642701|727.21661994|734.59478714|734.98690359|730.43709045|94643.16123962
				1517845800|741.73112102|729.66643744|733.97918508|740.35711709|736.37362112|175857.33134264
				1517845500|757.65468951|741.42974945|741.42974945|745.56725170|750.58217954|131627.06097693
				1517845200|747.33186210|732.37148440|745.56725170|736.67828589|740.68331874|228179.50848915
				1517844900|738.44294131|712.15304501|736.00000002|715.10000024|727.21092494|279391.02363889
				1517844600|721.30769076|709.00000000|715.10000041|712.80000025|714.03849930|133664.00110674
				1517844300|717.28769070|709.10000001|717.28769041|716.00000000|712.64749505|104375.99425766
				1517844000|719.00000003|709.00000000|716.00000000|717.00000000|714.52403388|201715.73476922
				1517843700|722.73504848|717.00000001|717.00000001|722.00000000|719.98962282|41692.52751109
				1517843400|727.43199997|719.57000002|723.50504857|723.94184567|722.51134914|91091.64990153
				1517843100|724.86009618|713.74076644|724.86009614|715.35266248|718.65376579|223375.99408982
				1517842800|726.36126003|714.23813083|714.23813083|724.99999996|719.11121075|147428.58099792
				1517842500|730.11426954|723.81011434|723.81011434|723.92980207|726.61816848|95585.21112925
				1517842200|731.30541307|723.81011434|723.92980210|727.69593715|726.91990141|108503.54975427
				1517841900|732.96689642|725.00000000|730.68841080|732.96689642|729.75335402|399060.51287614
				1517841600|742.51771215|732.96689639|732.96689639|738.93109446|737.54702256|73695.65941921
				1517841300|746.51771216|735.00000003|742.00000000|737.38172712|742.33008520|101194.57260937
				1517841000|744.99999991|733.00000009|737.38172712|736.38172708|736.68523091|355441.14619714
				1517840700|745.90258722|735.00000000|735.00000000|737.00771217|738.18498921|172701.53785014
				1517840400|744.99999995|733.32278225|737.00771217|739.27189837|737.95555349|266139.50654141
				1517840100|751.62492394|738.00000000|739.99999998|750.00000009|747.37646833|192706.57782433
				1517839800|758.68615646|750.00000001|752.30056670|758.00000000|752.80321433|182192.18212670
				1517839500|762.07619993|757.00000000|758.76615606|762.07619993|758.98786315|64067.71100293
				1517839200|770.26400032|760.00000000|760.00000000|770.26400032|766.00916203|30371.41129637
				1517838900|773.00001782|769.23011971|770.26300047|771.74011963|770.12171581|8363.44184895
				1517838600|772.18936004|766.81095134|770.78731964|772.18936004|769.86590467|73696.41053934
				1517838300|776.80000916|771.35008371|771.35008371|775.18000888|773.64847959|14788.75486877
				1517838000|778.56000908|773.00000000|775.18000912|778.56000908|774.66261455|110395.75332682
				1517837700|781.21462158|777.49462190|777.49462192|781.21462158|778.59185655|70871.55798994
				1517837400|783.88613906|772.00936339|778.54925097|775.00000001|777.94622636|56156.88836870
				1517837100|775.89999936|771.35008316|775.00000000|774.49999999|774.07552438|27477.54264680
				1517836800|778.46794092|771.35008253|771.35008308|775.00000000|774.47905551|59323.58935293
				1517836500|775.39214949|771.13405871|775.39214949|771.13405871|772.52638284|54054.02173446
				1517836200|772.10000090|767.00000000|771.13405861|769.57311005|769.53931525|68235.76735510
				1517835900|773.72405827|769.47763013|772.10000069|772.18079771|771.80564076|79884.21734312
