situation elements:2
	8|Gen|6062
	31|Date|2018-02-19 22:22:23.111000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:945.09800000
			high24hr:949.88880000
			highestbid:945.09800000
			percentchange:0.01980922
			low24hr:904.36888868
			lowestask:945.09900000
			candle300|288
				1519039200|945.09900000|943.38018743|943.38018842|945.00000000|944.11875387|32794.39600994
				1519038900|945.66600000|945.00000000|945.00000000|945.66600000|945.44492244|4867.36703379
				1519038600|945.66600000|943.38018679|945.66600000|945.54999985|945.30268542|34972.80635741
				1519038300|945.99999808|945.50000000|945.99999737|945.50000000|945.77986736|2089.61255538
				1519038000|946.47799986|945.50000000|945.50000000|946.47799986|946.03319790|1140.33630752
				1519037700|946.51595946|944.44936932|946.47999963|946.51595946|944.77726174|943.92354211
				1519037400|944.44936932|944.44936932|944.44936932|944.44936932|944.44936932|5399.07512539
				1519037100|947.86132504|944.44936932|944.44936934|945.00000000|945.10728857|9316.60781239
				1519036800|945.00000000|944.44936900|944.44936932|945.00000000|944.44953221|33783.82514755
				1519036500|945.98204598|944.44936833|944.44936862|945.98204598|945.50778499|23615.47399115
				1519036200|949.88879942|945.98204601|945.98204607|947.00000000|947.47289176|11567.77673914
				1519035900|949.59999960|945.98204482|945.98204622|948.99999987|948.50312386|31458.43501287
				1519035600|949.88880000|948.00000000|948.00000007|948.00000000|948.69729160|9410.64734434
				1519035300|948.00000000|944.54381210|945.54381196|945.54381199|945.37370264|19610.65326070
				1519035000|947.00000000|944.54381199|946.30557956|946.99999999|945.20200377|9509.37056636
				1519034700|947.99999993|944.00000172|946.99999999|947.86132568|947.30347165|120945.44841703
				1519034400|947.86132568|944.89900012|947.00000000|944.89900012|946.98442435|57414.81364657
				1519034100|946.99999925|943.00000000|946.99999925|943.00000000|945.53558109|32464.14861449
				1519033800|943.77154182|942.99999997|943.50001066|943.00000000|943.29592314|8022.12141013
				1519033500|944.56199999|938.50000011|943.77154198|938.50000011|942.98692244|25715.86534531
				1519033200|939.84463680|937.82253840|939.84463680|937.82253840|938.66321833|2265.87529065
				1519032900|937.82253962|934.01000092|934.08000010|937.82253962|936.06231948|16897.26053400
				1519032600|938.80741997|934.00216983|937.82254098|938.80741997|937.62172037|3471.31768398
				1519032300|938.83133561|934.36000005|938.80742048|938.83133561|936.51337082|7846.71906556
				1519032000|939.72034998|935.55555657|939.72034905|939.72034998|936.59719231|738.85351139
				1519031700|938.99999936|935.55555528|935.55555554|935.55555528|936.82259840|5022.45138237
				1519031400|939.73969352|935.52616639|935.52616704|937.25000000|936.78325000|20284.85075859
				1519031100|940.63030223|937.25000000|937.25000000|940.00000006|938.66915365|11168.55838619
				1519030800|942.00000252|940.00000006|940.00000006|940.00000009|941.59295097|5534.45931379
				1519030500|940.00000009|937.99363234|940.00000009|937.99363234|939.54606125|18713.75870283
				1519030200|941.99999706|940.00000009|940.00000009|941.99999706|941.93764916|3088.54141803
				1519029900|940.00000009|939.00000279|940.00000009|939.00000298|939.15586962|6010.29943058
				1519029600|942.00000000|940.00000009|940.00000012|942.00000000|940.02925608|4552.09674876
				1519029300|943.13860538|939.00000043|942.99999994|941.50000000|942.74388548|10911.90088364
				1519029000|941.50000000|937.00550005|941.50000000|937.00550005|940.37481290|5024.46781034
				1519028700|941.50000000|940.00000000|940.00000000|940.00000000|940.39092722|27902.37940330
				1519028400|941.50000000|933.96249107|941.50000000|939.99989985|940.59188424|50124.01387307
				1519028100|941.49999868|933.95979036|933.96129110|939.87316690|939.59964503|12753.47496532
				1519027800|941.50000000|939.26108549|939.26108549|940.99999999|940.12010016|16087.35170020
				1519027500|944.00000000|939.82776432|941.00000000|944.00000000|941.27781329|15641.77523455
				1519027200|944.00000000|940.22400205|943.99999999|944.00000000|943.09972616|3963.12147186
				1519026900|944.26108549|939.87061570|944.00000000|944.26108549|942.22236958|2470.38206724
				1519026600|944.26108550|944.26108549|944.26108550|944.26108549|944.26108549|233.02774398
				1519026300|946.09999995|939.84561225|946.09999995|939.84592289|942.34337123|2280.29318529
				1519026000|948.41178247|939.82776429|948.26364134|943.99999986|944.51039602|57491.16510883
				1519025700|948.24596319|941.68000000|948.24596317|943.50000001|943.98868246|72006.23509224
				1519025400|943.99999995|940.35646947|943.50000001|941.28900000|942.37894711|40406.10010861
				1519025100|941.29776724|938.10000038|941.29278866|938.10000038|940.56769692|20539.07899761
				1519024800|941.29776724|928.98279011|941.29776724|929.06999888|938.88667315|33007.96663020
				1519024500|929.99999918|926.98278854|929.99999878|928.00000000|929.12065981|10001.17721249
				1519024200|928.26022632|924.77472622|928.00000000|924.77472622|927.86790835|22082.70502821
				1519023900|925.44234270|925.06006059|925.44234270|925.06006059|925.06827277|10610.32029532
				1519023600|925.44234204|922.06005988|925.06006059|925.44234204|922.55820305|138.31664202
				1519023300|925.44234222|925.44234222|925.44234222|925.44234222|925.44234222|378.53235785
				1519023000|925.44234294|925.44234278|925.44234278|925.44234294|925.44234285|4027.06513124
				1519022700|925.44234302|920.48070571|925.44234302|920.48070571|922.11108248|60409.88526293
				1519022400|922.06005854|920.48070570|920.48070570|922.06005854|921.89417007|240.71690223
				1519022100|922.06005857|920.48070570|920.48070573|920.48070606|921.22376398|1304.65410034
				1519021800|921.76005860|920.48070609|920.48070614|921.76005860|920.62392979|5460.41660211
				1519021500|921.76005860|920.48070570|920.48070570|921.76005860|921.58518302|128.10034044
				1519021200|922.06005860|920.48070615|922.06005860|920.48070615|922.04575411|12839.51623496
				1519020900|922.06005860|920.48070587|922.06005860|922.06005860|922.02501300|5954.19980825
				1519020600|922.06005860|921.96785255|922.06005860|922.06005814|922.06002079|57577.06923592
				1519020300|922.06005843|921.52885020|922.06005817|921.52885020|922.05987252|5293.82232766
				1519020000|926.88278844|921.52885109|922.06005857|924.23090991|923.08259198|19784.91187396
				1519019700|924.23090961|920.66498611|924.23090961|920.66498611|923.37390667|5316.20579234
				1519019400|924.23090838|920.66683878|920.66683894|924.23090838|922.11902557|1638.51065006
				1519019100|924.23090982|923.46199038|924.23090922|923.71998866|924.14495704|1121.85920917
				1519018800|923.71998669|920.54800378|921.72000036|920.54800378|921.99765080|8214.88221471
				1519018500|924.01354940|920.54800375|920.54800377|924.01354940|922.05550229|24727.37834739
				1519018200|928.17371995|924.47188444|924.47188444|924.99292975|926.03007374|19673.10933466
				1519017900|929.11747179|924.99292840|924.99292891|929.11747179|926.07129195|4678.19083874
				1519017600|930.04751931|925.00000000|929.11747180|925.00000000|929.91946340|12203.78985753
				1519017300|928.09879650|923.27977882|925.00000000|923.27977882|926.19110810|14057.14649073
				1519017000|923.26667767|923.26666133|923.26667767|923.26666133|923.26667234|287.85200226
				1519016700|927.97907079|925.20001888|925.20001939|927.97907079|927.57497911|1130.81605337
				1519016400|927.97999877|927.97999877|927.97999877|927.97999877|927.97999877|1759.44741436
				1519016100|927.83999973|927.83999973|927.83999973|927.83999973|927.83999973|780.93541731
				1519015800|927.97999873|927.89999996|927.89999996|927.97999873|927.94958882|3953.17307612
				1519015500|927.98000000|925.20001343|925.20001387|927.98000000|925.26714961|4214.50258748
				1519015200|925.20001101|925.20001101|925.20001101|925.20001101|925.20001101|17.57880020
				1519014900|927.99999996|927.99999996|927.99999996|927.99999996|927.99999996|24.00439967
				1519014600|925.20000640|925.20000640|925.20000640|925.20000640|925.20000640|20.23401311
				1519014300|925.89999998|925.89999998|925.89999998|925.89999998|925.89999998|0.00000000
				1519014000|925.89999998|925.89999998|925.89999998|925.89999998|925.89999998|0.00000000
				1519013700|925.99999998|925.89999998|925.89999998|925.99999998|925.90410112|24.62441956
				1519013400|927.99999996|924.99999628|927.99999996|924.99999628|926.16750771|10350.00164175
				1519013100|924.99999874|924.99999658|924.99999658|924.99999874|924.99999782|2418.87284829
				1519012800|925.98645700|925.98645696|925.98645696|925.98645700|925.98645697|1003.36755235
				1519012500|922.48070648|921.38706540|922.48070612|921.38706540|922.21637243|5390.01286818
				1519012200|924.01000161|922.48070759|922.48070759|924.01000161|923.97829211|26952.44520091
				1519011900|924.01000161|924.01000001|924.01000001|924.01000161|924.01000159|10278.05732316
				1519011600|924.01000225|924.01000000|924.01000000|924.01000065|924.01000159|12405.87089051
				1519011300|927.99999997|923.00030053|924.01000052|927.99999997|926.72008517|6376.54844625
				1519011000|928.17104693|923.00000615|923.00000716|928.17104693|924.72535635|138.57459806
				1519010700|929.00000000|928.70000000|928.70000000|928.99999997|928.89180481|1307.43077420
				1519010400|922.56653689|922.56653689|922.56653689|922.56653689|922.56653689|530.11705561
				1519010100|928.99999997|928.99999996|928.99999997|928.99999996|928.99999996|266.68530802
				1519009800|922.56652006|922.56652006|922.56652006|922.56652006|922.56652006|28.57096255
				1519009500|928.99999999|928.99999999|928.99999999|928.99999999|928.99999999|125.77774662
				1519009200|929.99999985|921.38706483|929.99999985|921.38706483|924.57714223|3040.45574289
				1519008900|924.99999802|924.99999802|924.99999802|924.99999802|924.99999802|2774.99999406
				1519008600|921.38706065|921.38706065|921.38706065|921.38706065|921.38706065|99.12999758
				1519008300|926.19391761|923.49452176|926.19391662|923.49452176|926.17665022|12179.22295047
				1519008000|923.35786533|921.38705576|923.35786533|923.35786530|922.39229199|202.53615997
				1519007700|923.35786530|919.35100667|923.35786530|919.35100667|922.17879556|3732.98703123
				1519007400|918.80834909|915.00000000|918.80834909|915.00000000|916.14982020|9671.00285890
				1519007100|918.49815344|913.27979975|915.00000000|918.49815344|913.55157329|14690.57793607
				1519006800|923.99038246|918.41691743|918.51597729|923.99038246|920.11624550|52133.75973198
				1519006500|925.87038946|922.00000001|925.87038862|922.00000001|924.45734433|1352.85000871
				1519006200|928.62702445|922.00000001|922.00000001|928.62702445|927.30387827|32748.97618320
				1519005900|928.62702867|923.02664671|928.62702486|927.00000000|925.82113680|9497.22035285
				1519005600|928.62703166|925.00101270|927.00000000|925.00101275|926.22548625|4221.92304914
				1519005300|928.62703469|928.62703234|928.62703234|928.62703469|928.62703385|17311.51114153
				1519005000|928.62703901|920.24400043|928.62703566|924.43086925|924.69986992|44407.77432888
