0.00063000|56.10785396|0.00063554|3.48786070
0.00062946|1.02779165|0.00063555|2.82135457
0.00062935|0.69296091|0.00063560|7.90290676
0.00062912|0.66022825|0.00063580|5.62804884
0.00062743|0.72068216|0.00063635|0.18308763
0.00062683|7.80115849|0.00063685|0.91147422
0.00062619|8.39274633|0.00063857|0.86439195
0.00062593|0.17460000|0.00063866|0.72392577
0.00062551|0.98382912|0.00063979|0.80106662
0.00062412|0.32045120|0.00064001|0.89344079
0.00062404|7.92958643|0.00064067|10.81745689
0.00062264|4.71966074|0.00064150|0.38114863
0.00062250|0.73088389|0.00064221|0.81777182
0.00062193|0.73336753|0.00064240|1.58083278
0.00062084|0.62565450|0.00064241|47.12429216
0.00062082|0.44581106|0.00064242|167.31418875
0.00062010|56.50704725|0.00064259|0.17470000
0.00062002|6.97191066|0.00064342|0.56854448
0.00062001|1.07117975|0.00064363|4.29452519
0.00062000|30.20000000|0.00064431|158.59770053
0.00061984|0.78280224|0.00064576|5.30714094
0.00061782|0.51963247|0.00064595|0.35399818
0.00061723|3.40564492|0.00064660|9.99178568
0.00061676|16.21374602|0.00064743|0.78185484
0.00061637|5.18806246|0.00064817|0.53961375
0.00061612|1.94767253|0.00064876|0.47073345
0.00061567|0.56848636|0.00064885|3.67461059
0.00061533|16.25144231|0.00064989|39.30000000
0.00061512|0.58237436|0.00065000|0.17000000
0.00061510|57.26751748|0.00065030|393.40000000
0.00061446|0.40923853|0.00065043|0.52382574
0.00061422|8.80841919|0.00065075|0.16314300
0.00061377|0.35233451|0.00065080|0.43421300
0.00061202|0.82904765|0.00065121|0.47897888
0.00061109|98.41916722|0.00065409|5.17164227
0.00061108|171.55265175|0.00065425|0.31435032
0.00061097|2.13049462|0.00065483|0.38046367
0.00061096|164.00000000|0.00065489|0.17374015
0.00061060|0.83553062|0.00065723|9.25467851
0.00061046|0.35216975|0.00065800|0.34504473
0.00061011|8.19524348|0.00065808|196.70000000
0.00061010|54.06256351|0.00065873|0.41321357
0.00061007|16.39156162|0.00065888|0.18534055
0.00061001|144.29699513|0.00065918|22.40544253
0.00061000|3387.68462296|0.00066000|311.14744348
0.00060983|5.44746548|0.00066141|1.00038256
0.00060971|0.40810530|0.00066200|499.10586037
0.00060952|0.18046926|0.00066212|0.27618136
0.00060797|7.52491803|0.00066413|1.33156873
0.00060568|0.17501439|0.00066459|196.70000000
0.00060563|0.18226111|0.00066563|9.99000000
0.00060500|0.20000000|0.00066692|0.18519060
0.00060417|0.18789011|0.00066693|0.16844113
0.00060385|4.45279618|0.00066700|500.00000000
0.00060358|1.14604526|0.00066712|0.15654787
0.00060355|4.00000000|0.00066783|7.99418598
0.00060329|5.71983865|0.00066900|100.00000000
0.00060123|12.98757548|0.00067109|78.60000000
0.00060121|0.62374212|0.00067114|0.07153131
0.00060113|0.18298596|0.00067132|2.49836841
0.00060059|0.18315048|0.00067193|0.17438226
0.00060000|42.64491667|0.00067245|0.18031804
0.00059999|3.59623571|0.00067500|0.16000000
0.00059742|150.64617164|0.00067557|0.16385408
0.00059728|0.18416545|0.00067612|158.73015873
0.00059675|6.00583048|0.00067628|0.63832642
0.00059632|2.82089443|0.00067687|0.17387863
0.00059615|3.00000000|0.00067706|0.16752407
0.00059588|0.84035176|0.00067888|39.00000000
0.00059561|18.13156260|0.00067964|0.73678113
0.00059353|2.11620483|0.00067990|137.03908230
0.00059351|48.21368304|0.00068085|78.60000000
0.00059065|0.17000000|0.00068248|0.16642158
0.00059021|6.30612190|0.00068300|0.47961600
0.00058834|2.13378805|0.00068339|0.17477648
0.00058770|0.17032500|0.00068412|0.16078838
0.00058488|0.20000000|0.00068711|0.26011271
0.00058372|6.62142790|0.00068736|0.16744788
0.00058330|160.90114603|0.00068957|1.08788067
0.00057925|0.17436340|0.00068990|120.00000000
0.00057739|17.31911826|0.00068991|1.67000000
0.00057727|6.95249920|0.00069000|33.83772947
0.00057511|0.30000000|0.00069060|39.30000000
0.00057381|2.74803809|0.00069089|8.09872163
0.00057343|0.17456359|0.00069106|0.16437442
0.00057194|2.04622915|0.00069215|1.06705728
0.00057088|7.30012406|0.00069349|1.89949072
0.00057001|17.54355186|0.00069418|0.16250617
0.00056869|0.20000000|0.00069465|59.28150638
0.00056602|1.84923951|0.00069491|0.16161721
0.00056552|0.17859669|0.00069552|8.03809546
0.00056458|7.66513016|0.00069790|0.16137274
0.00056438|0.49038484|0.00069900|150.00000000
0.00056400|1.04000000|0.00070000|5.18790047
0.00056340|0.50000000|0.00070065|0.20000000
0.00056220|2.00000000|0.00070129|0.15796123
0.00056200|8.88083630|0.00070360|0.16059426
0.00055828|8.04838657|0.00070746|0.15433368
0.00055700|32.65556553|0.00070831|0.15846720
0.00055400|9.02528880|0.00071111|1.87970327
